317379081333243904	negative	hihi. RT‏@GrumpyMerkel :-[ Offizielles Smiley der Bundeskanzlerin der Bundesrepublik Deutschland	hihi. RT‏@GrumpyMerkel :-[ Offizielle Smiley die Bundeskanzlerin die Bundesrepublik Deutschland	ADJA NN $( NN NE ART NN ART NN NE	0/-- 0/-- 4/-- 0/-- 4/NK 7/NK 4/DA 9/NK 7/AG 9/NK	_ case=nom|gender=masc|num=sg EmoExpression::markable_100500127::Sarcasm=false|EmoExpression::markable_100500127::Uncertain=false|EmoExpression::markable_100500127::Intensity=medium|EmoExpression::markable_100500127::SubjectiveFact=false|EmoExpression::markable_100500127::Polarity=negative|EmoExpression::markable_100500127::EmoExpression=True case=nom|gender=neut|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=gen|gender=fem|num=sg case=gen|gender=fem|num=sg case=gen|gender=fem|num=sg case=nom|gender=neut|num=sg
317417597165506561	neutral	RT @hdBerretz: Minijobs werden ja auch erst seit 2013 missbraucht! Nun wollen #grüne nachbessern, ihre Murks! #spd http://t.co/7V73vLAda5	RT @hdBerretz: Minijob werden ja auch erst seit @card@ missbraucht! nun wollen #grüne nachbessern, ihr Murks! #spd http://t.co/7V73vLAda5	NE ADJA NN VAFIN ADV ADV ADV APPR CARD VVFIN ADV VMFIN NN VVFIN PPOSAT NN ADJA NN	0/-- 1/UC 4/SB 0/-- 10/MO 10/MO 10/MO 10/MO 8/NK 4/OC 12/MO 0/-- 12/SB 12/OC 16/NK 14/OA 18/NK 0/--	case=nom|*=True|num=sg case=nom|*=True|num=sg case=nom|gender=masc|num=pl pers=3|num=pl|tense=pres|mood=ind _ _ _ _ _ pers=3|num=sg|tense=past|mood=ind _ pers=3|num=pl|tense=pres|mood=ind case=nom|*=True|num=pl _ case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg _ _
338017088335667200	neutral	Besuch des "Hexenhäusl" in Grosskothenreuth Im Westen des Landkreises traf sich die SPD-Kreistagsfraktion um... http://t.co/4l8PARb8XS	Besuch die "Hexenhäusl" in Grosskothenreuth in Weste|Westen die Landkreis treffen sich die SPD-Kreistagsfraktion um... http://t.co/4l8PARb8XS	NN ART NN APPR NE APPRART NN ART NN VVFIN PRF ART NN ADJA NN	10/SB 3/NK 1/AG 3/MNR 4/NK 1/MNR 6/NK 9/NK 7/AG 0/-- 10/OA 13/NK 10/SB 10/MO 0/--	case=nom|gender=masc|num=sg case=gen|gender=masc|num=sg case=gen|gender=masc|num=sg _ case=dat|gender=neut|num=sg case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg case=gen|gender=neut|num=sg case=gen|gender=neut|num=sg pers=3|num=sg|tense=past|mood=ind case=acc|pers=3|num=sg case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg|pos=True case=nom|gender=fem|num=sg
334762135525670914	neutral	"2013 wird das jahr der övp!" reicht euch nichtwählern das als aufruf, doch zur wahl zur gehen?	"2013 werden die Jahr die övp!" reichen ihr nichtwählern die als aufruf, doch zu Wahl zu gehen?	NN VAFIN ART NN ART ADJA VVFIN PPER ADJD PDS KOKOM NE ADV APPRART NN APPRART ADJA	2/SB 0/-- 4/NK 2/SB 6/NK 4/AG 0/-- 7/DA 10/MO 7/SB 12/CM 9/CC 7/MO 7/MO 14/NK 7/MO 16/NK	case=nom|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg case=gen|gender=fem|num=sg case=gen|gender=fem|num=sg|pos=True pers=3|num=sg|tense=pres|mood=ind case=dat|*=True|num=pl|pers=2 pos=True case=nom|gender=neut|num=sg _ case=nom|gender=neut|num=sg _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg|pos=True
326054830940499970	positive	RT @_JennyGER_: Schäuble (=alter verwirrter Typ mit Merkelfetisch) warnt vor #AfD http://t.co/Xj46TkcHVs	RT @_JennyGER_: Schäuble (=alter verwirrt Typ mit Merkelfetisch) warnen vor #AfD http://t.co/Xj46TkcHVs	NE NN NE NN ADJA NN APPR NE VVFIN APPR ADJA NN	2/AG 0/-- 4/NK 9/SB 6/NK 4/APP 6/MNR 7/NK 0/-- 9/OP 12/NK 10/NK	case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg case=nom|Sentiment::markable_100500181::Polarity=positive|Sentiment::markable_100500181::Sentiment=True|*=True|Target::markable_100500185::Target=True|Source::markable_100500182::Anaphref=empty|Sentiment::markable_100500181::Intensity=medium|num=sg|Target::markable_100500185::Anaphref=empty|Source::markable_100500182::Source=True|Target::markable_100500185::Preferred=true|Sentiment::markable_100500181::Sarcasm=false case=acc|gender=neut|Sentiment::markable_100500181::Sentiment=True|*=True|Sentiment::markable_100500185::Polarity=positive|Sentiment::markable_100500185::Intensity=medium|Sentiment::markable_100500185::Sarcasm=false|Sentiment::markable_100500185::Sentiment=True case=nom|gender=masc|Sentiment::markable_100500181::Sentiment=True|EmoExpression::markable_100500187::Sarcasm=false|pos=True|EmoExpression::markable_100500187::EmoExpression=True|EmoExpression::markable_100500187::Intensity=medium|EmoExpression::markable_100500187::Uncertain=false|num=sg|EmoExpression::markable_100500187::SubjectiveFact=false|EmoExpression::markable_100500187::Polarity=negative|Sentiment::markable_100500185::Sentiment=True case=nom|gender=masc|Sentiment::markable_100500181::Sentiment=True|num=sg|Sentiment::markable_100500185::Sentiment=True EmoExpression::markable_100500188::EmoExpression=True|Sentiment::markable_100500181::Sentiment=True|EmoExpression::markable_100500188::SubjectiveFact=false|EmoExpression::markable_100500188::Sarcasm=false|EmoExpression::markable_100500188::Polarity=negative|EmoExpression::markable_100500188::Uncertain=false|EmoExpression::markable_100500188::Intensity=medium|Sentiment::markable_100500185::Sentiment=True case=dat|gender=neut|Sentiment::markable_100500181::Sentiment=True|num=sg mood=ind|EmoExpression::markable_100500183::Uncertain=false|EmoExpression::markable_100500183::EmoExpression=True|Sentiment::markable_100500181::Sentiment=True|EmoExpression::markable_100500183::Intensity=weak|pers=3|num=sg|tense=pres|EmoExpression::markable_100500183::Sarcasm=false|EmoExpression::markable_100500183::SubjectiveFact=false|EmoExpression::markable_100500183::Polarity=negative Sentiment::markable_100500181::Sentiment=True case=dat|Target::markable_100500184::Anaphref=empty|Sentiment::markable_100500181::Sentiment=True|*=True|Target::markable_100500184::Preferred=true|pos=True|num=pl|Target::markable_100500184::Target=True case=dat|*=True|num=pl
332217999492780035	neutral	RT @LittleHobbit_81: Congrats an @fcb_basketball ! 2-0 in der Serie. @albaberlin wird in den #Playoffs künftig versuchen unserem Bundesland ...	RT @LittleHobbit_81: Congrats an @fcb_basketball ! @card@ in die Serie. @albaberlin werden in die #Playoffs künftig versuchen unser Bundesland ...	NE ADJA NN APPR NN $. CARD APPR ART NN NE VAFIN APPR ART NN ADJD VVFIN PPOSAT NN $.	0/-- 1/UC 0/-- 3/MNR 4/NK 0/-- 0/-- 7/MO 10/NK 8/NK 0/-- 0/-- 17/MO 15/NK 13/NK 17/MO 12/OC 19/NK 17/DA 19/--	case=nom|*=True|num=sg case=nom|*=True|num=sg case=nom|gender=neut|num=pl _ case=acc|gender=masc|num=sg _ _ _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg case=nom|gender=neut|num=sg pers=3|num=sg|tense=pres|mood=ind _ case=dat|*=True|num=pl case=dat|*=True|num=pl pos=True pers=3|num=pl|tense=pres|mood=ind case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg _
318484585224749057	negative	Frage der ökonomischen Verwertbarkeit der "Überflüssigen" identisch beantwortet wie heute SPD, FDP, CDU, CSU, Grüne http://t.co/YplJ13RcDO	Frage die ökonomisch Verwertbarkeit die "Überflüssigen" identisch beantworten wie heute SPD, FDP, CDU, CSU, grün http://t.co/YplJ13RcDO	NN ART ADJA NN ART NN ADJD VVPP KOKOM ADV NE NE NE NE ADJA NN	8/MO 4/NK 4/NK 1/AG 6/NK 4/AG 8/MO 0/-- 16/CM 16/MO 14/PNC 14/PNC 14/PNC 16/AG 16/NK 8/CC	case=nom|gender=fem|num=sg case=gen|gender=fem|num=pl case=gen|gender=fem|num=pl|pos=True case=dat|gender=fem|num=sg case=gen|gender=fem|num=sg case=gen|EmoExpression::markable_100500252::Uncertain=false|gender=fem|EmoExpression::markable_100500252::Intensity=medium|EmoExpression::markable_100500252::Sarcasm=false|EmoExpression::markable_100500252::SubjectiveFact=false|num=sg|EmoExpression::markable_100500252::Polarity=negative|EmoExpression::markable_100500252::EmoExpression=True pos=True _ _ _ case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|*=True|num=pl case=nom|*=True|num=pl
333321195896320000	positive	@jensspahn Die FDP unterschreibt nur ein Koalitionsvertrag, wenn die Steuern "einfacher, gerechter... " Was soll das?	@jensspahn die FDP unterschreiben nur eine Koalitionsvertrag, wenn die Steuer "einfacher, gerechter... " was sollen das?	NN ART NE VVFIN ADV ART NN KOUS ART NN NE NE $( PWS VMFIN ADJA	0/-- 3/NK 4/SB 0/-- 7/MO 7/NK 4/SB 7/NK 10/NK 4/OA 12/PNC 10/AG 14/-- 15/SB 0/-- 15/SB	case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=ind _ case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _ case=acc|gender=fem|num=pl case=acc|gender=fem|num=pl case=nom|*=True|num=sg EmoExpression::markable_100500254::Polarity=positive|EmoExpression::markable_100500254::Sarcasm=false|EmoExpression::markable_100500254::Uncertain=false|EmoExpression::markable_100500254::Intensity=medium|EmoExpression::markable_100500254::SubjectiveFact=false|EmoExpression::markable_100500254::EmoExpression=True _ case=nom|gender=neut|num=sg pers=3|num=sg|tense=pres|mood=ind _
332228296878223362	negative	Grünes Licht: Ermittlungen gegen CSU-Schmid können beginnen: Hat Ex-CSU-Fraktionschef Schmid seiner Frau unrec... http://t.co/Kn9GLOGf3F	grün Licht: Ermittlung gegen CSU-Schmid können beginnen: haben Ex-CSU-Fraktionschef Schmid sein Frau unrec... http://t.co/Kn9GLOGf3F	ADJA NN NN APPR NE VMFIN ADJD VAFIN NN NE PPOSAT NN ADJA NN	2/NK 6/SB 2/NK 2/MNR 4/NK 0/-- 6/MO 6/CJ 8/SB 9/NK 12/NK 13/DA 8/OC 0/--	case=acc|gender=neut|num=sg|pos=True case=acc|gender=neut|num=sg case=nom|EmoExpression::markable_100500255::Polarity=negative|EmoExpression::markable_100500255::EmoExpression=True|gender=fem|num=pl|EmoExpression::markable_100500255::Uncertain=false|EmoExpression::markable_100500255::Intensity=medium|EmoExpression::markable_100500255::Sarcasm=false|EmoExpression::markable_100500255::SubjectiveFact=false EmoExpression::markable_100500255::EmoExpression=True case=acc|gender=neut|num=sg pers=3|num=pl|tense=pres|mood=ind pos=True pers=3|num=sg|tense=pres|mood=ind case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg case=dat|gender=masc|num=sg|pos=True case=nom|gender=fem|num=sg
323178486330175488	negative	24 Frauen aus #CDU #CSU #FDP haben Berliner Erklärung für #Frauenquote unterzeichnet. Donnerstag braucht es nur 21 Abweichler im Bundestag!	24 Frau aus #CDU #CSU #FDP haben Berliner Erklärung für #Frauenquote unterzeichnet. Donnerstag brauchen es nur 21 Abweichler in Bundestag!	CARD NN APPR NN NN NN VAFIN ADJA NN APPR NN NE NN VVFIN PPER ADV CARD NN APPRART NN	2/NK 7/SB 2/MNR 3/NK 4/MNR 5/NK 0/-- 9/NK 7/OA 9/MNR 10/NK 11/NK 14/SB 0/-- 14/EP 17/MO 18/NK 14/OA 18/MNR 19/NK	_ case=nom|gender=fem|num=pl _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg case=acc|gender=masc|num=sg pers=3|num=pl|tense=pres|mood=ind *=True|pos=True case=acc|gender=fem|num=sg _ case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg case=nom|gender=masc|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|gender=neut|num=sg|pers=3 _ _ case=acc|EmoExpression::markable_100500256::Uncertain=false|EmoExpression::markable_100500256::Polarity=negative|EmoExpression::markable_100500256::Sarcasm=false|gender=masc|num=pl|EmoExpression::markable_100500256::Intensity=medium|EmoExpression::markable_100500256::SubjectiveFact=false|EmoExpression::markable_100500256::EmoExpression=True case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg
334786170900840448	neutral	15.5.2013 Damaskus-Land/ Sbäneh. Ein Panzer wird erbeutet. Putin! Sieh deine Panzer, wo sie sind! Ich spreche zu... http://t.co/SccCdUWsAL	@card@ Damaskus-Land/ Sbäneh. eine Panzer werden erbeutet. Putin! sehen dein Panzer, wo sie sind! ich sprechen zu... http://t.co/SccCdUWsAL	CARD NN NE ART NN VAFIN NE NN VVIMP PPOSAT NN PWAV PPER ADJD PPER VVFIN ADJA NN	2/NK 0/-- 2/NK 5/NK 6/SB 0/-- 6/SB 0/-- 0/-- 11/NK 9/OA 14/MO 14/SB 9/MO 16/SB 0/-- 16/MO 0/--	_ case=dat|*=True case=nom|*=True|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg pers=3|num=sg|tense=pres|mood=ind pos=True case=nom|gender=masc|num=sg case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg _ case=nom|*=True|num=pl|pers=3 pos=True case=nom|*=True|num=sg|pers=1 pers=1|num=sg|tense=pres|mood=ind case=dat|pers=1|num=sg _
333689821828620288	neutral	RT @SZ_Politik: Deutsch-türkischer Dialog in Berlin: In der Syrien-Frage liegen Deutsche und Türken über Kreuz. http://t.co/svMBzR750u	RT @SZ_Politik: Deutsch-türkisch Dialog in Berlin: in die Syrien-Frage liegen Deutsche und Türke über Kreuz. http://t.co/svMBzR750u	NE ADJA ADJA NN APPR NN APPR ART NN VVFIN NN KON NN APPR ADJA NN	0/-- 1/UC 4/NK 10/SB 4/MNR 5/NK 4/MNR 9/NK 7/NK 0/-- 10/SB 11/CD 12/CJ 11/MNR 16/NK 14/NK	case=nom|*=True|num=sg case=nom|*=True|num=sg case=nom|gender=masc|num=sg|pos=True case=nom|gender=masc|num=sg _ case=dat|gender=neut|num=sg _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg pers=3|num=pl|tense=pres|mood=ind case=nom|gender=masc|num=pl _ case=nom|gender=masc|num=pl _ case=dat|gender=fem|num=pl|pos=True case=dat|gender=fem|num=pl
317029807189798912	neutral	Könnte auch die Brandenburger SPD bilden. Wäre die einzige.	können auch die Brandenburger SPD bilden. sein die einzige.	VVFIN ADV ART NN NE NE VAFIN ART ADJA	0/-- 4/MO 4/NK 1/SB 6/PNC 4/NK 0/-- 9/NK 7/SB	pers=3|num=sg|tense=past|mood=subj _ case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg pers=3|num=sg|tense=past|mood=subj case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg|pos=True
320057863206760448	neutral	RT @srfnews: #OffshoreLeaks und seine Spuren in die Schweiz. Politik und Steueramt fordert Namen und Daten. http://t.co/vhhAKXsWwF ^nr	RT @srfnews: #OffshoreLeaks und sein Spur|Spuren in die Schweiz. Politik und Steueramt fordern Name und Daten. http://t.co/vhhAKXsWwF ^nr	NE ADJA NN KON PPOSAT NN APPR ART ADJA NN KON NN VVFIN NN KON NE NE NN	0/-- 1/UC 0/-- 3/CD 6/NK 4/CJ 6/MNR 9/NK 7/NK 13/SB 10/CD 11/CJ 0/-- 13/OA 14/CD 17/PNC 15/CJ 13/OA	case=nom|*=True|num=sg case=nom|*=True|num=sg case=nom|gender=masc|num=pl _ case=nom|gender=masc|num=pl case=nom|gender=masc|num=pl _ case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg|comp=True case=nom|gender=fem|num=sg _ case=nom|gender=neut|num=sg pers=3|num=sg|tense=pres|mood=ind case=acc|gender=masc|num=pl _ case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg case=nom|gender=masc|num=sg
333012535848607745	neutral	Bundestagswahl 2013: Von der Leyen schliesst Schwarz-Grün aus: Die Christdemokratin Ursula von der Leyen geht m... http://t.co/5iD0QsVYJb	Bundestagswahl @card@ von die Leyen schließen Schwarz-Grün aus: die Christdemokratin Ursula von die Leyen gehen m... http://t.co/5iD0QsVYJb	NN CARD APPR ART NE VVFIN NE VVFIN ART NN NE APPR ART NE VVFIN ADJA NN	6/SB 1/NK 1/MNR 5/NK 3/NK 0/-- 6/OA 15/MO 10/NK 15/SB 10/NK 10/PG 14/NK 12/NK 6/OC 17/NK 15/OA	case=nom|gender=fem|num=sg _ _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|*=True|num=sg _ case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|*=True|num=sg case=acc|gender=fem|num=sg
334037308502319105	neutral	RT @netzpolitik: Wir haben die Originalquelle bezüglich der NRW-SPD-Bestandsdatenpropaganda zugeschickt bekommen. Lest selbst: https://t.co...	RT @netzpolitik: wir haben die Originalquelle bezüglich die NRW-SPD-Bestandsdatenpropaganda zuschicken bekommen. lesen selbst: https://t.co...	NE NN PPER VAFIN ART NN APPR ART NN VVPP NE VVFIN ADJA NN	2/AG 0/-- 4/SB 0/-- 6/NK 10/OA 6/MNR 9/NK 7/NK 4/OC 10/OA 0/-- 14/NK 12/OA	case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg case=nom|*=True|num=pl|pers=1 pers=1|num=pl|tense=pres|mood=ind case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg _ _ pers=3|num=sg|tense=pres|mood=ind case=acc|gender=neut|num=pl|pos=True case=acc|gender=neut|num=pl
336567947038425088	neutral	#google Campus Silicon Valley. Werben für D als IT-Standort. #bmwi #fdp #gvw13 http://t.co/KzbsI5oa6S	#google Campus Silicon Valley. Werben für D als IT-Standort. #bmwi #fdp #gvw13 http://t.co/KzbsI5oa6S	NN NN NN ADJA NN APPR NN KOKOM NN NN NN CARD NN	0/-- 1/NK 4/PNC 1/MNR 0/-- 5/MNR 6/NK 9/CM 7/CC 0/-- 10/NK 13/NK 10/PAR	case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg|comp=True case=nom|gender=fem|num=sg _ case=acc|gender=fem|num=sg _ case=acc|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _ case=nom|gender=neut|num=pl
324970479263838209	negative	RT @JusosRavensburg: Keine Lust, über 100 Seiten SPD-Wahlprogramm zu lesen? Hier gibt es eine Zusammenfassung auf vier Seiten. (ts) http:/ ...	RT @JusosRavensburg: keine Lust, über 100 Seite SPD-Wahlprogramm zu lesen? hier geben es eine Zusammenfassung auf vier Seiten. (ts) http:/ ...	NE ADJD PIAT NN APPR CARD NN NN PTKA ADJD ADV VVFIN PPER ART NN APPR CARD NN NN NN $.	0/-- 1/PD 4/NK 0/-- 4/MNR 7/NK 5/NK 7/NK 10/MO 4/PD 12/MO 0/-- 12/EP 15/NK 12/OA 15/MNR 18/NK 16/NK 0/-- 19/NK 20/--	case=nom|*=True|num=sg pos=True case=nom|Sentiment::markable_100500189::Sarcasm=false|Negation::markable_100500192::Negation=True|Sentiment::markable_100500189::Polarity=negative|gender=fem|Sentiment::markable_100500189::Intensity=weak|Sentiment::markable_100500189::Sentiment=True|num=sg|Negation::markable_100500192::EmoExpressionRef=emo-expression:markable_100500191 case=nom|gender=fem|Sentiment::markable_100500189::Sentiment=True|num=sg Sentiment::markable_100500189::Sentiment=True Target::markable_100500190::Anaphref=empty|Target::markable_100500190::Target=True|Sentiment::markable_100500189::Sentiment=True|Target::markable_100500190::Preferred=true case=acc|gender=fem|Sentiment::markable_100500189::Sentiment=True|num=pl|Target::markable_100500190::Target=True case=acc|gender=fem|Sentiment::markable_100500189::Sentiment=True|num=pl|Target::markable_100500190::Target=True Sentiment::markable_100500189::Sentiment=True Target::markable_100500190::Target=True|Sentiment::markable_100500189::Sentiment=True|pos=True Sentiment::markable_100500189::Sentiment=True pers=3|num=sg|tense=pres|mood=ind case=nom|gender=neut|num=sg|pers=3 case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg _ _ gender=masc|*=True _ _ _
335525683457572864	neutral	Put your name down für oder gegen #FDP-Kanzlerkandidat Daniel #Bahr http://t.co/7UfI4CKhJe Mit dabei: ... , Julia Richter...	Put your Name down für oder gegen #FDP-Kanzlerkandidat Daniel #Bahr http://t.co/7UfI4CKhJe mit dabei: ... , Julia Richter...	NN NN NN VVFIN APPR KON APPR NN NE NN NE APPR ADJD $. $, NE NN	4/SB 1/MNR 2/NK 0/-- 4/MO 5/CD 6/CJ 7/NK 8/NK 4/OA 10/NK 4/MO 12/NK 13/-- 16/-- 17/NK 0/--	case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg case=nom|gender=masc|num=sg pers=3|num=sg|tense=past|mood=ind _ _ _ case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg|pos=True case=acc|gender=masc|num=sg *=True _ pos=True _ _ case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg
333354069198512128	neutral	Bayerische Sozialministerin: Haderthauers Mann handelte mit Knast-Produkten - Politik | STERN. DE http://t.co/uEIaUV1DC4	bayerisch Sozialministerin: Haderthauers Mann handeln mit Knast-Produkten - Politik | STERN. DE http://t.co/uEIaUV1DC4	ADJA ADJA NN NN VVFIN APPR NN $( NN XY NE NE CARD	3/NK 3/NK 5/SB 3/NK 0/-- 5/MO 6/NK 7/-- 11/PNC 11/PNC 5/OA 0/-- 12/NK	case=nom|gender=masc|num=pl|pos=True *=True|pos=True case=gen|gender=masc|num=sg case=nom|gender=masc|num=sg pers=3|num=sg|tense=past|mood=ind _ case=dat|gender=masc|num=pl _ case=dat|gender=fem|num=sg *=True *=True _ _
335144877539094528	neutral	Morgen ab 9:00 Uhr Debatte zum Endlagersuchgesetz im Bundestag mit @stephanweil	Morgen ab @card@ Uhr Debatte zu Endlagersuchgesetz in Bundestag mit @stephanweil	NN APPR CARD NN NN APPRART NN APPRART NN APPR ADJA	0/-- 1/MNR 4/NK 2/NK 4/NK 5/MNR 6/NK 7/MNR 8/NK 9/MNR 10/NK	pos=True _ _ case=dat|gender=fem|num=sg case=nom|gender=fem|num=sg case=dat|gender=neut|num=sg case=dat|gender=neut|num=sg case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg _ _
319552997732536320	neutral	So kizzel ich gar dem Steinbrück was aus den Rippen: https://t.co/9QHyPFEd68	so kizzel ich gar die Steinbrück was aus die Rippen: https://t.co/9QHyPFEd68	ADV VVFIN PPER ADV ART NN PIS APPR ART NN CARD	2/MO 0/-- 2/SB 2/MO 6/NK 2/DA 2/SB 7/MNR 10/NK 8/NK 10/NK	_ pers=1|num=sg|tense=pres|mood=ind case=nom|*=True|num=sg|pers=1 _ case=dat|gender=neut|num=sg case=dat|gender=neut|num=sg case=nom|gender=neut|num=sg _ case=dat|gender=masc|num=pl case=dat|gender=masc|num=pl _
338041412467703808	mixed	@b_thaler Nur die FDP hat mal wieder nichts in petto	@b_thaler nur die FDP haben mal wieder nichts in petto	NN ADV ART NE VAFIN ADV ADV PIS APPR ADJA	0/-- 4/MO 4/NK 5/SB 0/-- 5/MO 5/MO 5/OA 5/MO 9/NK	comp=True _ case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=ind _ _ EmoExpression::markable_100500258::EmoExpression=True|gender=neut|EmoExpression::markable_100500258::Sarcasm=false|*=True|EmoExpression::markable_100500258::Polarity=negative|EmoExpression::markable_100500258::Uncertain=false|EmoExpression::markable_100500258::Intensity=medium|EmoExpression::markable_100500258::SubjectiveFact=false EmoExpression::markable_100500257::SubjectiveFact=false|EmoExpression::markable_100500257::Intensity=medium|EmoExpression::markable_100500257::Polarity=positive|EmoExpression::markable_100500257::Sarcasm=false|EmoExpression::markable_100500258::EmoExpression=True|EmoExpression::markable_100500257::EmoExpression=True|EmoExpression::markable_100500257::Uncertain=false EmoExpression::markable_100500257::EmoExpression=True|EmoExpression::markable_100500258::EmoExpression=True
324618531348025345	positive	Deutsches Gold ist vor dem Zugriff der Bundesregierung geschützt, denn es dient der Absicherung für den Fall... http://t.co/xUpFVUa73C	deutsch Gold sein vor die Zugriff die Bundesregierung geschützt, denn es dienen die Absicherung für die Fall... http://t.co/xUpFVUa73C	ADJA NN VAFIN APPR ART NN ART NN VVFIN KON PPER VVFIN ART NN APPR ART NN NE	2/NK 3/SB 0/-- 9/MO 6/NK 4/NK 8/NK 6/AG 3/PD 3/CD 12/SB 10/CJ 14/NK 12/DA 14/MNR 17/NK 15/NK 0/--	case=nom|gender=neut|num=sg|pos=True case=nom|gender=neut|num=sg pers=3|num=sg|tense=pres|mood=ind _ case=dat|gender=neut|num=sg case=dat|gender=neut|num=sg case=gen|gender=fem|num=sg case=gen|gender=fem|num=sg _ _ case=nom|gender=neut|num=sg|pers=3 pers=3|num=sg|tense=pres|mood=ind case=dat|gender=fem|num=sg case=dat|EmoExpression::markable_100500259::Sarcasm=false|EmoExpression::markable_100500259::Uncertain=false|EmoExpression::markable_100500259::Intensity=medium|gender=fem|EmoExpression::markable_100500259::SubjectiveFact=false|num=sg|EmoExpression::markable_100500259::Polarity=positive|EmoExpression::markable_100500259::EmoExpression=True _ case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg case=nom|*=True|num=sg
324621643353833474	neutral	RT @ankegroener: "Fans sind rot-weiss, schwarz-gelb oder blau-weiss. Frauen sind rosa." http://t.co/BVRoKxDnnF	RT @ankegroener: "Fans sein rot-weiss, schwarz-gelb oder blau-weiss. Frau sein rosa." http://t.co/BVRoKxDnnF	NE ADJA NN VAFIN ADJD ADJD KON ADJD NN VAFIN ADJA NN	2/SB 0/-- 4/SB 0/-- 6/MO 4/PD 6/CD 7/CJ 10/SB 0/-- 10/PD 0/--	case=nom|*=True|num=sg case=nom|gender=masc|num=pl|pos=True case=nom|gender=masc|num=pl pers=3|num=pl|tense=pres|mood=ind pos=True pos=True _ pos=True case=nom|gender=fem|num=pl pers=3|num=pl|tense=pres|mood=ind case=nom|gender=fem|num=pl|pos=True _
