383645778335789056	positive	@wom_75 @ProSieben Geil!!! Ist so die Geile Serie!! :)	@wom_75 @ProSieben Geil!!! sein so die geil Serie!! :)	CARD ADJA NN VAFIN ADV ART ADJA NN ADJA	0/-- 0/-- 0/-- 0/-- 4/MO 8/NK 8/NK 4/PD 0/--	_ _ case=nom|gender=masc|num=sg|Sentiment::markable_1::Sentiment=True pers=3|num=sg|tense=pres|mood=ind|Sentiment::markable_1::Sentiment=True Sentiment::markable_1::Sentiment=True case=nom|Target::markable_4::Preferred=true|num=sg|Target::markable_4::Anaphref=empty|gender=fem|Target::markable_4::Target=True|Sentiment::markable_1::Sentiment=True case=nom|EmoExpression::markable_3::EmoExpression=True|gender=fem|Target::markable_4::Target=True|EmoExpression::markable_3::SubjectiveFact=false|pos=True|EmoExpression::markable_3::Sarcasm=false|Sentiment::markable_1::Sentiment=True|EmoExpression::markable_3::Intensity=strong|num=sg|EmoExpression::markable_3::Polarity=positive|EmoExpression::markable_3::Uncertain=false case=nom|gender=fem|num=sg|Sentiment::markable_1::Sentiment=True EmoExpression::markable_5::Intensity=medium|EmoExpression::markable_5::Sarcasm=false|EmoExpression::markable_5::SubjectiveFact=false|EmoExpression::markable_5::EmoExpression=True|EmoExpression::markable_5::Polarity=positive|EmoExpression::markable_5::Uncertain=false|Sentiment::markable_1::Sentiment=True
379483787282759680	positive	@DerTivoli wow. Bei uns lagen die Grünen ganz weit vorne. Aber nicht mit so''ner Mehrheit glaub ich.	@DerTivoli wow. bei wir liegen die Grüne ganz weit vorne. Aber nicht mit so''ner Mehrheit glauben ich.	NE NE APPR PPER VVFIN ART NN ADV ADJD ADJA NN PTKNEG APPR ADJA NN VVIMP ADJA	0/-- 0/-- 5/MO 3/NK 0/-- 7/NK 5/SB 9/MO 10/MO 5/MO 17/MO 15/NG 17/MO 15/NK 13/NK 15/NK 0/--	case=nom|*=True|num=sg _ Sentiment::markable_282::Polarity=positive|Sentiment::markable_282::Sarcasm=false|Sentiment::markable_282::Sentiment=True|Sentiment::markable_282::Intensity=medium case=dat|*=True|num=pl|Sentiment::markable_282::Sentiment=True|pers=1 EmoExpression::markable_280::Intensity=medium|EmoExpression::markable_280::SubjectiveFact=false|mood=ind|Sentiment::markable_282::Sentiment=True|EmoExpression::markable_280::Sarcasm=false|pers=3|EmoExpression::markable_280::Uncertain=false|num=pl|tense=past|EmoExpression::markable_280::Polarity=positive|EmoExpression::markable_280::EmoExpression=True case=nom|num=pl|Target::markable_278::Anaphref=empty|Sentiment::markable_282::Sentiment=True|*=True|Target::markable_278::Preferred=true|Target::markable_278::Target=True case=nom|*=True|num=pl|Target::markable_278::Target=True|Sentiment::markable_282::Sentiment=True Intensifier::markable_281::EmoExpressionRef=emo-expression:markable_280|Intensifier::markable_281::Degree=medium|Intensifier::markable_281::Intensifier=True|Sentiment::markable_282::Sentiment=True EmoExpression::markable_280::EmoExpression=True|pos=True|Sentiment::markable_282::Sentiment=True case=dat|gender=masc|num=sg|pos=True _ _ _ case=dat|gender=fem|num=sg|pos=True case=dat|gender=fem|num=sg case=acc|gender=masc|num=sg case=dat|gender=fem|num=pl|pos=True
366649380914200577	negative	Wenn Sie #CDU wählen, haben Sie einen Muttikomplex.	wenn Sie #CDU wählen, haben Sie eine Muttikomplex.	KOUS PPER NN NE VAFIN PPER ART NN	5/CP 5/SB 2/APP 3/NK 0/-- 5/SB 8/NK 5/OA	Sentiment::markable_350::Polarity=negative|Sentiment::markable_350::Sarcasm=false|Sentiment::markable_350::Sentiment=True|Sentiment::markable_350::Intensity=medium case=nom|*=True|num=pl|Sentiment::markable_350::Sentiment=True|pers=3 case=nom|num=sg|Sentiment::markable_350::Sentiment=True|gender=masc|Target::markable_351::Anaphref=empty|Target::markable_351::Preferred=true|Target::markable_351::Target=True case=nom|gender=masc|num=sg|Sentiment::markable_350::Sentiment=True pers=3|num=pl|tense=pres|mood=ind|Sentiment::markable_350::Sentiment=True case=nom|*=True|num=pl|Sentiment::markable_350::Sentiment=True|pers=3 case=acc|gender=masc|num=sg|Sentiment::markable_350::Sentiment=True case=acc|gender=masc|num=sg|Sentiment::markable_350::Sentiment=True
373492485953454080	neutral	RT "@Bahnhof201268: Heute Abend Heissluftgebläse Cem als Bahnexperte... Plakat #s21 #Grüne #btw13 http://t.co/Jr4fz4nfOC" Hackfresse.	RT "@Bahnhof201268: heute abend Heissluftgebläse Cem als Bahnexperte... Plakat #s21 #Grüne #btw13 http://t.co/Jr4fz4nfOC" Hackfresse.	NE NN ADV ADV NN NE KOKOM NN NN CARD NN CARD NN NE	2/PNC 0/-- 5/MO 5/NK 0/-- 5/NK 5/CD 7/NK 13/MNR 11/NK 9/NK 13/NK 0/-- 13/NK	case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg _ case=acc|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _ case=nom|gender=masc|num=sg case=nom|gender=neut|num=sg _ case=nom|gender=masc|num=pl _ case=nom|gender=masc|num=pl case=nom|gender=masc|num=pl
374276233561112576	positive	Maybrit #Illner ist echt eine scharfe Braut!	Maybrit #Illner sein echt eine scharf Braut!	NN NN VAFIN ADJD ART ADJA NN	3/SB 1/NK 0/-- 3/MO 7/NK 7/NK 3/PD	case=nom|Sentiment::markable_284::Sarcasm=false|Sentiment::markable_284::Sentiment=True|gender=neut|Target::markable_285::Preferred=true|Sentiment::markable_284::Intensity=strong|Target::markable_285::Target=True|num=sg|Target::markable_285::Anaphref=empty|Sentiment::markable_284::Polarity=positive case=nom|gender=neut|num=sg|Target::markable_285::Target=True|Sentiment::markable_284::Sentiment=True pers=3|Sentiment::markable_284::Sentiment=True|num=sg|tense=pres|mood=ind Sentiment::markable_284::Sentiment=True|Intensifier::markable_287::EmoExpressionRef=emo-expression:markable_286|Intensifier::markable_287::Degree=medium|pos=True|Intensifier::markable_287::Intensifier=True case=acc|gender=fem|num=sg|Sentiment::markable_284::Sentiment=True EmoExpression::markable_286::Polarity=positive|EmoExpression::markable_104013232::Sarcasm=false|pos=True|EmoExpression::markable_286::SubjectiveFact=false|EmoExpression::markable_104013232::EmoExpression=True|EmoExpression::markable_104013232::SubjectiveFact=false|EmoExpression::markable_104013232::Uncertain=false|num=sg|EmoExpression::markable_286::Intensity=medium|case=acc|EmoExpression::markable_286::Uncertain=false|Sentiment::markable_284::Sentiment=True|gender=fem|EmoExpression::markable_286::EmoExpression=True|EmoExpression::markable_286::Sarcasm=false|EmoExpression::markable_104013232::Intensity=medium|EmoExpression::markable_104013232::Polarity=positive case=acc|gender=fem|num=sg|Sentiment::markable_284::Sentiment=True
352087731008045058	neutral	@Volker_Beck @Die_Gruenen Aber das würde ihn doch nicht vor der Auslieferung schützen?	@Volker_Beck @Die_Gruenen aber die werden er doch nicht vor die Auslieferung schützen?	NN ADJA KON PDS VAFIN PPER ADV PTKNEG APPR ART NN ADJA	0/-- 0/-- 5/JU 5/SB 0/-- 5/SB 12/MO 12/NG 12/MO 11/NK 9/NK 5/OC	case=nom|gender=masc|num=sg case=nom|gender=masc|num=pl|pos=True _ case=nom|gender=neut|num=sg pers=3|num=sg|tense=past|mood=subj case=acc|gender=masc|num=sg|pers=3 _ Negation::markable_289::Negation=True|Negation::markable_289::EmoExpressionRef=emo-expression:markable_288 _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg case=nom|gender=neut|num=pl|pos=True
355022465946238976	positive	Thewes rechnet ab: Steinbrücke es Steuergier hilft nur der FDP http://t.co/8DiCYGgAgZ via @focusonline	Thewes rechnen ab: Steinbrücke es Steuergier helfen nur die FDP http://t.co/8DiCYGgAgZ via @focusonline	NE VVFIN ADJA NN PPER NN VVFIN ADV ART NE NN APPR NN	2/SB 0/-- 4/NK 2/OA 2/EP 2/DA 2/CJ 10/MO 10/NK 7/DA 7/OA 11/MNR 12/NK	case=nom|*=True|Source::markable_291::Source=True|num=sg|Source::markable_291::Anaphref=empty pers=3|num=sg|tense=pres|mood=ind case=acc|gender=masc|num=pl|pos=True case=acc|gender=masc|num=pl case=nom|Target::markable_354::Target=True|Target::markable_354::Preferred=true|gender=neut|Sentiment::markable_353::Sentiment=True|Sentiment::markable_353::Sarcasm=false|pers=3|Sentiment::markable_353::Polarity=positive|num=sg|Sentiment::markable_353::Intensity=medium|Target::markable_354::Anaphref=empty case=acc|EmoExpression::markable_355::Intensity=medium|EmoExpression::markable_355::SubjectiveFact=false|EmoExpression::markable_355::EmoExpression=True|gender=masc|Sentiment::markable_353::Sentiment=True|EmoExpression::markable_355::Uncertain=false|num=pl|EmoExpression::markable_355::Polarity=negative|EmoExpression::markable_355::Sarcasm=false EmoExpression::markable_294::Intensity=medium|mood=ind|EmoExpression::markable_294::EmoExpression=True|EmoExpression::markable_294::SubjectiveFact=false|EmoExpression::markable_294::Uncertain=false|pers=3|num=sg|tense=pres|EmoExpression::markable_294::Polarity=positive|EmoExpression::markable_294::Sarcasm=false _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg case=nom|gender=fem|num=sg _ case=nom|gender=fem|num=sg
374429443059892224	positive	RT @RolandThaler: "@twitter_politik: GRAFIK: Die grössten Momente vom #TVDuell auf Twitter. #Btw13 http://t.co/ovJQGMEbmy"	RT @RolandThaler: "@twitter_politik: GRAFIK: die groß Moment von #TVDuell auf Twitter. #Btw13 http://t.co/ovJQGMEbmy"	NE ADJA NN NN ART ADJA NN APPRART NN APPR NE CARD NN	0/-- 1/UC 0/-- 0/-- 7/NK 7/NK 4/PAR 7/MNR 8/NK 9/MNR 10/NK 13/NK 0/--	case=nom|*=True|num=sg case=nom|*=True|num=sg case=nom|gender=neut|num=sg case=nom|gender=masc|num=sg case=acc|Sentiment::markable_296::Intensity=strong|Sentiment::markable_296::Sarcasm=false|gender=fem|Sentiment::markable_296::Polarity=positive|num=pl|Target::markable_297::Target=True|Target::markable_297::Preferred=true|Sentiment::markable_296::Sentiment=True|Target::markable_297::Anaphref=empty case=dat|EmoExpression::markable_298::Sarcasm=false|EmoExpression::markable_298::Uncertain=false|EmoExpression::markable_298::Polarity=positive|gender=fem|Sentiment::markable_296::Sentiment=True|EmoExpression::markable_298::SubjectiveFact=false|num=sg|Target::markable_297::Target=True|EmoExpression::markable_298::Intensity=strong|sup=True|EmoExpression::markable_298::EmoExpression=True case=acc|gender=neut|num=pl|Target::markable_297::Target=True|Sentiment::markable_296::Sentiment=True case=dat|gender=masc|num=sg|Target::markable_297::Target=True|Sentiment::markable_296::Sentiment=True case=dat|gender=masc|num=sg|Target::markable_297::Target=True|Sentiment::markable_296::Sentiment=True Sentiment::markable_296::Sentiment=True case=acc|*=True|num=sg _ case=nom|gender=neut|num=pl
376376490675302400	neutral	RT @DieMone37: 46 % der bayerischen Wähler noch unentschieden? Sie sind es, die das Land verändern könnten. #LTW2013 #Bayern	RT @DieMone37: 46 % die bayerisch Wähler noch unentschieden? Sie sein es, die die Land verändern könnten. #LTW2013 #Bayern	NE ADJD CARD NN ART ADJA NN ADV ADJD PPER VAFIN NE ART ART NN VVFIN NE CARD ADJA	0/-- 1/PD 4/NK 0/-- 7/NK 7/NK 4/AG 9/MO 4/PD 11/SB 0/-- 11/SB 15/PNC 15/NK 16/OA 12/PAR 16/OA 19/MO 0/--	case=nom|*=True|num=sg pos=True _ gender=neut|*=True case=gen|gender=fem|num=sg case=gen|gender=fem|num=sg|pos=True case=gen|gender=fem|num=sg _ pos=True case=nom|*=True|num=pl|pers=3 pers=3|num=pl|tense=pres|mood=ind case=dat|pers=3|num=pl case=acc|gender=fem|num=sg case=acc|gender=neut|num=sg case=acc|gender=neut|num=sg _ case=acc|*=True|num=sg _ _
354205639280558080	neutral	RT @DiePARTEI_News: Offiziell: Bundestagswahl 2013 - Die PARTEI ist dabei! http://t.co/jTYoMX4wzo	RT @DiePARTEI_News: Offiziell: Bundestagswahl @card@ - die Partei sein dabei! http://t.co/jTYoMX4wzo	NE ADJA ADJA NN CARD $( ART NN VAFIN ADJA NN	0/-- 1/UC 4/NK 0/-- 4/NK 7/-- 8/NK 9/SB 0/-- 9/PD 0/--	case=nom|*=True|num=sg case=nom|*=True|num=sg case=nom|gender=neut|num=sg|pos=True case=nom|gender=neut|num=sg _ _ case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|gender=fem|num=sg|pos=True _
376420908862173184	mixed	so ein typ dieser hinterhältigen abmahnkanzleien. da bin ich ausnahmsweise für raab heute. #sdr	so eine Typ dies hinterhältig abmahnkanzleien. da sein ich ausnahmsweise für Raab heute. #sdr	ADV ART NN PDAT ADJA NE ADV VAFIN PPER ADV APPR NE NN NE	3/MO 3/NK 8/SB 6/NK 6/NK 3/AG 8/MO 0/-- 8/SB 8/MO 8/MO 11/NK 8/PD 0/--	Sentiment::markable_303::Polarity=negative|Sentiment::markable_303::Sarcasm=false|Sentiment::markable_303::Sentiment=True|Sentiment::markable_303::Intensity=medium case=nom|gender=masc|num=sg|Sentiment::markable_303::Sentiment=True case=nom|gender=masc|num=sg|Sentiment::markable_303::Sentiment=True case=gen|Target::markable_304::Target=True|num=sg|Sentiment::markable_303::Sentiment=True|Target::markable_304::Anaphref=empty|gender=fem|Target::markable_304::Preferred=true case=gen|Target::markable_304::Target=True|EmoExpression::markable_305::Intensity=medium|EmoExpression::markable_305::Uncertain=false|EmoExpression::markable_305::Sarcasm=false|EmoExpression::markable_305::EmoExpression=True|gender=fem|EmoExpression::markable_305::Polarity=negative|pos=True|num=sg|Sentiment::markable_303::Sentiment=True|EmoExpression::markable_305::SubjectiveFact=false case=gen|gender=fem|num=sg|Sentiment::markable_303::Sentiment=True|Target::markable_304::Target=True Sentiment::markable_299::Polarity=positive|Sentiment::markable_299::Sarcasm=false|Sentiment::markable_299::Sentiment=True|Sentiment::markable_299::Intensity=medium pers=1|num=sg|tense=pres|mood=ind|Sentiment::markable_299::Sentiment=True case=nom|pers=1|num=sg|Source::markable_300::Source=True|Source::markable_300::Anaphref=empty|*=True|Sentiment::markable_299::Sentiment=True Sentiment::markable_299::Sentiment=True EmoExpression::markable_301::Intensity=medium|EmoExpression::markable_301::Uncertain=false|EmoExpression::markable_301::Sarcasm=false|EmoExpression::markable_301::SubjectiveFact=false|EmoExpression::markable_301::Polarity=positive|EmoExpression::markable_301::EmoExpression=True|Sentiment::markable_299::Sentiment=True case=acc|num=sg|Target::markable_302::Preferred=true|Target::markable_302::Anaphref=empty|gender=neut|Target::markable_302::Target=True|Sentiment::markable_299::Sentiment=True case=acc|gender=neut|num=sg _
348539147130118146	mixed	RT @JTrittin: "@Hollarius: @JTrittin "Angela von Münchhausen"? Ist das euer Ernst? Geht es noch altbackener?" Angela zu Guttenberg? http://...	RT @JTrittin: "@Hollarius: @JTrittin "Angela von Münchhausen"? sein die euer Ernst? gehen es noch altbackener?" Angela zu Guttenberg? http://...	NE ADJA NN NN NN APPR NE VAFIN PDS PPOSAT NN VVFIN PPER ADV ADJA NE APPR NN NN	0/-- 1/UC 0/-- 0/-- 0/-- 5/PG 6/NK 0/-- 8/SB 11/NK 8/PD 15/MO 12/EP 12/MO 0/-- 0/-- 16/MO 17/NK 0/--	case=nom|*=True|num=sg case=nom|*=True|num=sg case=nom|gender=neut|num=sg Target::markable_309::Target=True|Target::markable_309::Preferred=true|Sentiment::markable_309::Polarity=positive|Sentiment::markable_309::Sentiment=True|Sentiment::markable_309::Intensity=medium|Target::markable_309::Anaphref=empty|Sentiment::markable_309::Sarcasm=false case=nom|Target::markable_306::Target=True|gender=fem|Sentiment::markable_306::Sarcasm=false|Target::markable_306::Anaphref=empty|Sentiment::markable_306::Polarity=negative|Target::markable_306::Preferred=true|num=sg|Sentiment::markable_309::Sentiment=True|Sentiment::markable_306::Intensity=medium|Sentiment::markable_306::Sentiment=True EmoExpression::markable_306::EmoExpression=True|EmoExpression::markable_306::Polarity=negative|Target::markable_306::Target=True|EmoExpression::markable_306::Sarcasm=false|EmoExpression::markable_306::Intensity=medium|Sentiment::markable_309::Sentiment=True|Sentiment::markable_306::Sentiment=True|EmoExpression::markable_306::SubjectiveFact=false|EmoExpression::markable_306::Uncertain=false case=dat|gender=neut|num=sg|Sentiment::markable_309::Sentiment=True pers=3|Sentiment::markable_309::Sentiment=True|num=sg|tense=pres|mood=ind case=nom|gender=neut|num=sg|Sentiment::markable_309::Sentiment=True case=acc|gender=neut|num=sg|Sentiment::markable_309::Sentiment=True case=acc|gender=neut|num=sg|Sentiment::markable_309::Sentiment=True pers=3|Sentiment::markable_309::Sentiment=True|num=sg|tense=pres|mood=ind case=nom|gender=neut|num=sg|Sentiment::markable_309::Sentiment=True|pers=3 Sentiment::markable_309::Sentiment=True case=acc|gender=neut|num=pl|Sentiment::markable_309::Sentiment=True|pos=True case=nom|gender=fem|num=sg|Sentiment::markable_309::Sentiment=True Sentiment::markable_309::Sentiment=True case=dat|gender=neut|num=sg|Sentiment::markable_309::Sentiment=True _
375728593663299584	neutral	Kennt sich jemand mit der bremischen Landesbank aus ? #Hellmeyer tritt ja wie Graf Rxxx auf. #Illner	kennen sich jemand mit die bremischen Landesbank aus ? #Hellmeyer treten ja wie Graf Rxxx auf. #Illner	VVFIN PRF PIS APPR ART ADJA NN PTKVZ $. NE VVFIN ADV KOKOM NN NN NE NN	0/-- 1/OA 1/SB 1/MO 7/NK 7/NK 4/NK 1/SVP 8/-- 11/SB 0/-- 11/MO 14/CM 11/MO 16/PNC 14/NK 0/--	pers=3|num=sg|tense=pres|mood=ind case=acc|pers=3|num=sg case=nom|gender=masc|num=sg _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg|pos=True case=dat|gender=fem|num=sg _ _ case=nom|*=True|num=sg pers=3|num=sg|tense=pres|mood=ind _ _ case=nom|*=True|num=sg case=nom|*=True|num=sg case=nom|*=True|num=sg case=nom|gender=masc|num=sg
365089811217907714	neutral	Verleser:"Das kommt auf Deutschland zu: drei Szenarien für den Weltuntergang". Da steht natürlich Wahlausgang. Tze-tze.	Verleser:"Das kommen auf Deutschland zu: drei Szenarium für die Weltuntergang". da stehen natürlich Wahlausgang. Tze-tze.	NN VVFIN APPR NE VVFIN CARD NN APPR ART NN ADV VVFIN ADV NN NE	2/SB 0/-- 2/MO 3/NK 2/MO 7/NK 5/OA 7/MNR 10/NK 8/NK 12/MO 0/-- 12/MO 12/SB 0/--	case=nom|gender=neut|num=sg pers=3|num=sg|tense=pres|mood=ind _ case=acc|gender=neut|num=sg pos=True _ case=acc|gender=fem|num=pl _ case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg _ pers=3|num=sg|tense=pres|mood=ind _ case=nom|gender=fem|num=sg case=nom|gender=neut|num=sg
350233702057508864	neutral	RT @Hermann_Ott: 21 Abgeordnete der Grünen haben eine per es. Erklärung unterschrieben, fordern Debatte über Grundeinkommen und Enquete nach ...	RT @Hermann_Ott: 21 Abgeordnete die Grüne haben eine per es. Erklärung unterschrieben, fordern Debatte über Grundeinkommen und Enquete nach ...	NE ADJD CARD NN ART NN VAFIN ART APPR ADJA NN NE VVFIN NN APPR NN KON VVFIN PTKVZ $.	0/-- 1/PD 4/NK 7/SB 6/NK 4/AG 0/-- 7/OA 8/MNR 9/NK 13/SB 11/NK 0/-- 13/OA 14/MNR 15/NK 13/CD 17/CJ 18/SVP 19/--	case=nom|*=True|num=sg pos=True _ case=nom|*=True|num=pl case=gen|*=True|num=pl case=gen|*=True|num=pl pers=3|num=pl|tense=pres|mood=ind case=acc|gender=fem|num=sg _ _ case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg pers=3|num=pl|tense=pres|mood=ind case=acc|gender=fem|num=sg _ case=acc|gender=neut|num=sg _ pers=3|num=sg|tense=past|mood=ind _ _
380773491941076992	mixed	RT @Maltis: Und wer von euch glaubt, #SPD und #Grüne sind eine ernsthafte Alternative um weitere Überwachungsgesetze zu stoppen? http://t.c...	RT @Maltis: und wer von ihr glaubt, #SPD und #Grüne sein eine ernsthaft Alternative um weit Überwachungsgesetze zu stoppen? http://t.c...	NE VVFIN KON PWS APPR PPER ADJA NN KON NN VAFIN ART ADJA NN APPR ADJA NN APPR ADJA NN	2/SB 0/-- 11/JU 11/SB 4/PG 5/NK 8/NK 11/SB 8/CD 9/CJ 0/-- 14/NK 14/NK 11/PD 14/MNR 17/NK 15/NK 19/PM 16/CC 0/--	case=nom|*=True|num=sg pers=3|num=sg|tense=past|mood=ind _ case=nom|gender=masc|num=sg _ case=dat|*=True|num=pl|pers=2 case=dat|gender=fem|num=sg|pos=True case=dat|gender=fem|num=sg _ case=dat|gender=fem|num=sg pers=3|num=pl|tense=pres|mood=ind case=nom|gender=fem|num=sg case=nom|EmoExpression::markable_313::Polarity=positive|EmoExpression::markable_313::Sarcasm=false|gender=fem|pos=True|EmoExpression::markable_313::SubjectiveFact=false|num=sg|EmoExpression::markable_313::Uncertain=false|EmoExpression::markable_313::EmoExpression=True|EmoExpression::markable_313::Intensity=medium case=nom|EmoExpression::markable_314::Intensity=weak|EmoExpression::markable_314::Polarity=positive|EmoExpression::markable_314::Uncertain=false|gender=fem|EmoExpression::markable_314::SubjectiveFact=false|num=sg|EmoExpression::markable_314::Sarcasm=false|EmoExpression::markable_314::EmoExpression=True _ case=acc|gender=masc|num=pl|comp=True case=acc|EmoExpression::markable_104013235::Uncertain=false|EmoExpression::markable_104013235::Intensity=medium|EmoExpression::markable_104013235::SubjectiveFact=false|gender=masc|EmoExpression::markable_104013235::EmoExpression=True|num=pl|EmoExpression::markable_104013235::Sarcasm=false|EmoExpression::markable_104013235::Polarity=negative _ pos=True _
360272253574840320	positive	RT @NordeuroInfo: Es geht im September nicht um #Merkel oder #Steinbrück. Es geht um #Einheitspartei oder #Opposition. Rettet die #Demokrat...	RT @NordeuroInfo: Es gehen in September nicht um #Merkel oder #Steinbrück. es gehen um #Einheitspartei oder #Opposition. retten die #Demokrat...	NE ADJA NN VVFIN APPRART NN PTKNEG APPR NN KON NN PPER VVFIN APPR NN KON NN VVFIN ART ADJA	0/-- 1/UC 4/SB 0/-- 4/MO 5/NK 9/NG 4/OP 8/NK 9/CD 10/CJ 13/EP 0/-- 13/OP 14/NK 15/CD 16/CJ 0/-- 20/NK 18/SB	case=nom|*=True|num=sg case=nom|*=True|num=sg case=nom|gender=neut|num=sg|pers=3 pers=3|num=sg|tense=pres|mood=ind case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg _ _ case=acc|gender=neut|num=sg _ case=acc|gender=masc|num=sg case=nom|gender=neut|num=sg|pers=3 pers=3|num=sg|tense=pres|mood=ind _ case=acc|gender=fem|num=sg _ case=acc|gender=masc|num=sg mood=ind|EmoExpression::markable_104013236::Uncertain=false|EmoExpression::markable_104013236::EmoExpression=True|EmoExpression::markable_104013236::Intensity=medium|pers=3|num=sg|tense=pres|EmoExpression::markable_104013236::Sarcasm=false|EmoExpression::markable_104013236::SubjectiveFact=false|EmoExpression::markable_104013236::Polarity=positive case=nom|num=sg|Target::markable_104013237::Target=True|gender=fem|Target::markable_104013237::Preferred=true|Target::markable_104013237::Anaphref=empty case=nom|gender=fem|num=sg|pos=True
347338071731220482	negative	RT @dominikrzepka: In diesen Minuten beginnt die Demonstration der @Piratenpartei an der Siegessäule gegen das US-Spähprogramm #PRISM. #oba...	RT @dominikrzepka: in dies Minute beginnen die Demonstration die @Piratenpartei an die Siegessäule gegen die US-Spähprogramm #PRISM. #oba...	NE NN APPR PDAT NN VVFIN ART NN ART NN APPR ART NN APPR ART NN NN ADJA	2/AG 0/-- 6/MO 5/NK 3/NK 0/-- 8/NK 6/SB 10/NK 8/AG 0/-- 13/NK 11/NK 13/MNR 16/NK 14/NK 16/NK 0/--	case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg Sentiment::markable_315::Polarity=negative|Sentiment::markable_315::Sentiment=True|Sentiment::markable_315::Sarcasm=false|Sentiment::markable_315::Intensity=medium case=dat|gender=fem|num=pl|Sentiment::markable_315::Sentiment=True case=dat|gender=fem|num=pl|Sentiment::markable_315::Sentiment=True pers=3|num=sg|tense=pres|mood=ind|Sentiment::markable_315::Sentiment=True case=nom|EmoExpression::markable_318::Uncertain=false|EmoExpression::markable_318::Polarity=negative|gender=fem|EmoExpression::markable_318::EmoExpression=True|EmoExpression::markable_318::Sarcasm=false|num=sg|EmoExpression::markable_318::SubjectiveFact=false|EmoExpression::markable_318::Intensity=medium|Sentiment::markable_315::Sentiment=True case=nom|gender=fem|num=sg|Sentiment::markable_315::Sentiment=True|EmoExpression::markable_318::EmoExpression=True case=gen|Source::markable_316::Anaphref=empty|num=sg|Sentiment::markable_315::Sentiment=True|gender=fem|Source::markable_316::Source=True case=gen|gender=fem|num=sg|Source::markable_316::Source=True|Sentiment::markable_315::Sentiment=True Sentiment::markable_315::Sentiment=True case=dat|gender=fem|num=sg|Sentiment::markable_315::Sentiment=True case=dat|gender=fem|num=sg|Sentiment::markable_315::Sentiment=True Sentiment::markable_315::Sentiment=True|EmoExpression::markable_318::EmoExpression=True case=acc|num=sg|Sentiment::markable_315::Sentiment=True|Target::markable_319::Preferred=true|gender=neut|Target::markable_319::Target=True|Target::markable_319::Anaphref=empty case=acc|gender=neut|num=sg|Sentiment::markable_315::Sentiment=True case=nom|gender=masc|num=sg _
373762647402897408	neutral	RT @bckaemper: @HausOhneFenster @spdde drück ihnen doch den Putzlappen in die Hand! Wozu heissen die sonst Wahlhelfer... #spd #btw13 #klinke...	RT @bckaemper: @HausOhneFenster @spdde drücken sie doch die Putzlappen in die Hand! wozu heißen die sonst Wahlhelfer... #spd #btw13 #klinke...	NE ADJA NN ADJA VVIMP PPER ADV ART NN APPR ART NN PWAV VVFIN ART ADV ADJA NN CARD NN	0/-- 1/UC 0/-- 0/-- 0/-- 5/OA 5/MO 9/NK 5/OA 5/MO 12/NK 10/NK 14/MO 0/-- 17/NK 17/MO 14/SB 0/-- 20/NK 18/OA	case=nom|*=True|num=sg case=nom|*=True|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=pl|pos=True pos=True case=dat|*=True|num=pl|pers=3 _ case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg _ case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg _ pers=3|num=pl|tense=pres|mood=ind case=nom|*=True|num=pl _ case=nom|*=True|num=pl|pos=True case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg
351290850061463553	negative	@Piratenpartei nur falls ihr nicht schon selbst drauf gekommen seid: der Geheimdienstskandal sollte DAS Thema des Wahlkampfes werden.	@Piratenpartei nur falls ihr nicht schon selbst drauf kommen seid: die Geheimdienstskandal sollen die Thema die Wahlkampf werden.	NN ADV KOUS PPER PTKNEG ADV ADV PAV VVPP ADJD ART NN VMFIN ART NN ART NN NE	0/-- 9/MO 9/CP 9/DA 9/NG 9/MO 9/MO 18/NK 13/MO 9/MO 12/NK 13/SB 0/-- 15/NK 13/SB 17/NK 15/AG 17/NK	case=nom|gender=fem|num=sg _ _ case=dat|gender=fem|num=sg|pers=3 _ _ _ _ _ pos=True case=nom|gender=masc|num=sg case=nom|EmoExpression::markable_320::EmoExpression=True|gender=masc|EmoExpression::markable_320::Sarcasm=false|EmoExpression::markable_320::Intensity=medium|num=sg|EmoExpression::markable_320::Polarity=negative|EmoExpression::markable_320::SubjectiveFact=false|EmoExpression::markable_320::Uncertain=false pers=3|num=sg|tense=past|mood=ind case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg case=gen|gender=neut|num=sg case=gen|gender=neut|num=sg case=nom|*=True|num=sg
