381764388614836224	positive	@ozerergun09 @spdhh das hoffe ich. dafür haben wir alle ein halbes jahr wahlkampf gemacht :-)	@ozerergun09 @spdhh die hoffen ich. dafür haben wir alle eine halb Jahr wahlkampf machen :-)	CARD NN PDS VVFIN ADJD PAV VAFIN PPER PIS ART ADJA NN ADJD VVPP $(	0/-- 0/-- 4/SB 14/MO 4/MO 4/NK 0/-- 7/SB 8/NK 12/NK 12/NK 14/OA 14/MO 7/OC 14/--	_ _ case=nom|Target::markable_4::Preferred=true|Target::markable_4::Anaphref=empty|gender=neut|Target::markable_4::Target=True|Sentiment::markable_1::Sentiment=True|Sentiment::markable_1::Sarcasm=false|num=sg|Sentiment::markable_1::Polarity=positive|Sentiment::markable_1::Intensity=medium mood=subj|EmoExpression::markable_3::Polarity=positive|EmoExpression::markable_3::SubjectiveFact=false|EmoExpression::markable_3::Sarcasm=false|Sentiment::markable_1::Sentiment=True|pers=3|EmoExpression::markable_3::Intensity=medium|num=sg|tense=pres|EmoExpression::markable_3::Uncertain=false|EmoExpression::markable_3::EmoExpression=True Source::markable_2::Source=True|Source::markable_2::Anaphref=empty|pos=True|Sentiment::markable_1::Sentiment=True _ pers=1|num=pl|tense=pres|mood=ind case=nom|*=True|num=pl|pers=1 case=nom|*=True|num=pl case=acc|gender=neut|num=sg case=acc|gender=neut|num=sg|pos=True case=acc|gender=neut|num=sg pos=True _ EmoExpression::markable_5::Intensity=medium|EmoExpression::markable_5::Sarcasm=false|EmoExpression::markable_5::SubjectiveFact=false|EmoExpression::markable_5::EmoExpression=True|EmoExpression::markable_5::Uncertain=false|EmoExpression::markable_5::Polarity=positive
379273896832552960	neutral	Ltwby13: die piraten draussen, die fdp auch, csu absolute mehrheit. Ich habe ein bisschen k... im mund.... #sarcasm	Ltwby13: die Pirat draussen, die fdp auch, csu absolut mehrheit. ich haben eine bisschen k... in mund.... #sarcasm	NN ART NN VVFIN ART NN NE NN ADJA NN PPER VAFIN ART PIAT NN APPRART ADJA NN	4/PD 3/NK 4/OA 0/-- 6/NK 4/SB 8/PNC 6/NK 10/NK 4/OA 12/SB 0/-- 15/NK 15/NK 12/OA 12/MO 16/NK 0/--	case=nom|gender=masc|num=sg|Sentiment::markable_250::Sentiment=True case=acc|num=pl|Target::markable_251::Anaphref=empty|Sentiment::markable_250::Sentiment=True|Target::markable_251::Preferred=true|gender=fem|Target::markable_251::Target=True case=acc|gender=fem|Target::markable_251::Target=True|num=pl|Sentiment::markable_250::Sentiment=True pers=3|Sentiment::markable_250::Sentiment=True|num=sg|tense=pres|mood=ind case=nom|Target::markable_252::Target=True|num=sg|Sentiment::markable_250::Sentiment=True|gender=fem|Target::markable_252::Preferred=true|Target::markable_252::Anaphref=empty case=nom|gender=fem|num=sg|Target::markable_252::Target=True|Sentiment::markable_250::Sentiment=True Sentiment::markable_250::Sentiment=True|*=True case=nom|num=sg|Target::markable_253::Target=True|Target::markable_253::Preferred=true|Target::markable_253::Anaphref=empty|Sentiment::markable_250::Sentiment=True|*=True case=nom|num=sg|Target::markable_253::Target=True|Sentiment::markable_250::Sentiment=True|gender=fem|pos=True case=nom|gender=fem|num=sg|Sentiment::markable_250::Sentiment=True case=nom|pers=1|Source::markable_255::Source=True|num=sg|Source::markable_255::Anaphref=empty|Sentiment::markable_250::Sentiment=True|*=True pers=1|Sentiment::markable_250::Sentiment=True|num=sg|tense=pres|mood=ind case=acc|Diminisher::markable_256::Degree=medium|num=sg|Diminisher::markable_256::EmoExpressionRef=emo-expression:markable_254|Sentiment::markable_250::Sentiment=True|gender=neut|Diminisher::markable_256::Diminisher=True Sentiment::markable_250::Sentiment=True|Diminisher::markable_256::Diminisher=True case=acc|gender=neut|num=sg|EmoExpression::markable_254::EmoExpression=True|Sentiment::markable_250::Sentiment=True case=dat|gender=neut|num=sg|EmoExpression::markable_254::EmoExpression=True|Sentiment::markable_250::Sentiment=True case=dat|gender=neut|num=sg|pos=True|Sentiment::markable_250::Sentiment=True case=nom|gender=neut|num=sg
369004624524492800	neutral	Aktuelle Wahlumfragen zur #Bundestagswahl / Bundeswahltrend vom 18.08.2013 #BTW13 http://t.co/FHKerq7kHN	aktuell Wahlumfrage zu #Bundestagswahl / Bundeswahltrend von @card@ #BTW13 http://t.co/FHKerq7kHN	ADJA NN APPRART NN $( NN APPRART CARD CARD NN	2/NK 0/-- 2/MNR 3/NK 4/-- 4/CJ 6/PG 9/NMC 10/NK 7/NK	case=nom|gender=fem|num=pl|pos=True case=nom|gender=fem|num=pl case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg _ case=nom|gender=masc|num=sg case=dat|gender=masc|num=sg _ _ gender=neut|*=True
358594175916195842	negative	Angela #Merkel hat ihre Bilanz gezogen. Aber dabei hat sie manches Unangenehme verschwiegen. http://t.co/AxjeNyPh4f	Angela #Merkel haben ihr Bilanz gezogen. aber dabei haben sie manche Unangenehme verschwiegen. http://t.co/AxjeNyPh4f	NE NN VAFIN PPOSAT NN VVPP KON PAV VAFIN PPER PIAT NN NE NE	2/PNC 3/SB 0/-- 5/NK 6/OA 3/OC 9/JU 14/NK 0/-- 9/SB 12/NK 9/OA 14/PNC 12/NK	case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=ind case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg _ _ _ pers=3|num=sg|tense=pres|mood=ind case=nom|gender=fem|num=sg|pers=3 case=acc|Sentiment::markable_258::Sentiment=True|Sentiment::markable_258::Sarcasm=false|Sentiment::markable_258::Polarity=negative|gender=neut|Target::markable_259::Preferred=true|Target::markable_259::Target=True|Sentiment::markable_258::Intensity=medium|num=sg|Target::markable_259::Anaphref=empty case=acc|EmoExpression::markable_257::Intensity=medium|Target::markable_259::Target=True|EmoExpression::markable_257::Sarcasm=false|Sentiment::markable_258::Sentiment=True|gender=neut|EmoExpression::markable_257::EmoExpression=True|EmoExpression::markable_257::Uncertain=false|num=sg|EmoExpression::markable_257::SubjectiveFact=false|EmoExpression::markable_257::Polarity=negative EmoExpression::markable_10409991::EmoExpression=True|EmoExpression::markable_10409991::SubjectiveFact=false|EmoExpression::markable_10409991::Intensity=medium|EmoExpression::markable_10409991::Polarity=negative|EmoExpression::markable_10409991::Uncertain=false|EmoExpression::markable_10409991::Sarcasm=false _
373626162486206464	neutral	Whistleblower - Schein oder Sein http://t.co/ie1E84Vp6p #Piraten machen mit ! #MOAC http://t.co/neBmpc0bbR	Whistleblower - Schein oder sein http://t.co/ie1E84Vp6p #Piraten machen mit ! #MOAC http://t.co/neBmpc0bbR	NN $( NN KON PPOSAT NN NN VVFIN PTKVZ $. NN NN	8/SB 1/-- 1/CJ 3/CD 6/NK 4/CJ 6/NK 0/-- 8/SVP 9/-- 0/-- 11/NK	case=nom|gender=masc|num=sg _ case=nom|gender=masc|num=sg _ case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg case=dat|gender=masc|*=True _ _ _ case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg
369168941492731904	neutral	RT @hronline: Mini-Drohne der Piratenpartei löst Polizei-Grosseinsatz vor US-Einrichtung "Dagger Complex" in Griesheim aus http://t.co/2E2Bj...	RT @hronline: Mini-Drohne die Piratenpartei lösen Polizei-Großeinsatz vor US-Einrichtung "Dagger Complex" in Griesheim aus http://t.co/2E2Bj...	NE ADJA NN ART NN VVFIN NN APPR NN NN NN APPR NE APPR NN	0/-- 1/UC 6/SB 5/NK 3/AG 0/-- 6/OA 6/MO 8/NK 6/OA 10/NK 6/MO 12/NK 13/MNR 14/NK	case=nom|*=True|num=sg case=nom|*=True|num=sg case=nom|gender=masc|num=pl case=gen|gender=fem|num=sg case=gen|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=ind case=acc|gender=masc|num=sg _ case=dat|gender=fem|num=sg *=True case=nom|gender=neut|num=sg _ case=dat|gender=neut|num=sg _ case=dat|gender=fem|num=sg
373384173400367105	neutral	@bov @Die_Gruenen Die CDU ist halt alternativlos :P	@bov @Die_Gruenen die CDU sein halt alternativlos :P	NN ADJA ART NE VAFIN ADV ADJD NN	0/-- 0/-- 4/NK 5/SB 0/-- 5/MO 5/MO 5/PD	case=nom|gender=masc|num=sg case=nom|gender=masc|num=pl|pos=True case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=ind _ pos=True case=nom|gender=fem|num=sg
349603388117368832	positive	Sollte mal mit der #HH #SPD sprechen... "@stadtmacher: Jan Stösse plädiert erneut pro #Volksentscheid 22.9. http://t.co/Fj7aEMJlLi"	sollen mal mit die #HH #SPD sprechen... "@stadtmacher: Jan Stoß plädieren erneut pro #Volksentscheid @card@ http://t.co/Fj7aEMJlLi"	VMFIN ADV APPR ART ADJA NN ADJA NN NE NN VVFIN ADJD APPR NN CARD NN	0/-- 1/MO 7/MO 6/NK 6/NK 3/NK 1/OC 0/-- 10/PNC 11/SB 0/-- 11/MO 11/MO 13/NK 16/NK 11/OA	pers=3|num=sg|tense=past|mood=subj _ _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg case=gen|gender=fem|num=sg case=gen|gender=fem|num=sg|pos=True case=nom|gender=neut|num=sg case=nom|Sentiment::markable_260::Polarity=positive|Source::markable_261::Source=True|gender=masc|Sentiment::markable_260::Sentiment=True|Source::markable_261::Anaphref=empty|Sentiment::markable_260::Sarcasm=false|Sentiment::markable_260::Intensity=medium|num=sg case=nom|gender=masc|Sentiment::markable_260::Sentiment=True|num=sg|Source::markable_261::Source=True EmoExpression::markable_262::SubjectiveFact=false|mood=ind|Sentiment::markable_260::Sentiment=True|EmoExpression::markable_262::Intensity=medium|EmoExpression::markable_262::Uncertain=false|EmoExpression::markable_262::Sarcasm=false|pers=3|EmoExpression::markable_262::Polarity=positive|num=sg|tense=pres|EmoExpression::markable_262::EmoExpression=True Sentiment::markable_260::Sentiment=True|pos=True EmoExpression::markable_262::EmoExpression=True|Sentiment::markable_260::Sentiment=True case=acc|Target::markable_263::Anaphref=empty|Target::markable_263::Preferred=true|num=sg|Target::markable_263::Target=True|gender=masc|Sentiment::markable_260::Sentiment=True _ case=acc|gender=fem|num=pl
378175075985678336	negative	RT @EinAugenschmaus: #Rösler meint 4 Euro #Lohnuntergrenze reichen! 4% für die #FDP reichen am 15. & 22. September! Abwählen! http://t.co/ZGkJ...	RT @EinAugenschmaus: #Rösler meinen 4 Euro #Lohnuntergrenze reichen! @card@ für die #FDP reichen an 15. & 22. September! Abwählen! http://t.co/ZGkJ...	NE ADJA NN VVFIN CARD NN NN ADJA CARD APPR ART NN VVFIN APPRART ADJA KON ADJA NN NN NN	0/-- 1/UC 4/SB 0/-- 6/NK 4/MO 6/NK 6/MNR 13/SB 9/MNR 12/NK 10/NK 0/-- 13/MO 18/NK 15/CD 16/CJ 14/NK 0/-- 0/--	case=nom|*=True|num=sg case=nom|*=True|num=sg case=nom|gender=masc|num=sg pers=3|num=sg|tense=pres|mood=ind _ gender=masc|*=True case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg|pos=True Sentiment::markable_264::Polarity=negative|Sentiment::markable_264::Sarcasm=false|Sentiment::markable_264::Sentiment=True|Sentiment::markable_264::Intensity=medium Sentiment::markable_264::Sentiment=True case=acc|Target::markable_265::Target=True|num=sg|gender=fem|Target::markable_265::Anaphref=empty|Target::markable_265::Preferred=true|Sentiment::markable_264::Sentiment=True case=acc|gender=fem|num=sg|Target::markable_265::Target=True|Sentiment::markable_264::Sentiment=True pers=3|num=pl|tense=pres|mood=ind|Sentiment::markable_264::Sentiment=True case=dat|gender=masc|num=sg|Sentiment::markable_264::Sentiment=True case=dat|gender=masc|num=sg|pos=True|Sentiment::markable_264::Sentiment=True Sentiment::markable_264::Sentiment=True case=dat|gender=masc|num=sg|pos=True|Sentiment::markable_264::Sentiment=True case=dat|gender=masc|num=sg|Sentiment::markable_264::Sentiment=True case=nom|gender=neut|num=sg _
381870535501545473	neutral	#Berlin sieht man die #Teilung durch das Wahlergebnis immer noch deutlich an: https://t.co/UttiJcbNzK #btw13 #Wahl #Politik #Osten #Westen	#Berlin sehen man die #Teilung durch die Wahlergebnis immer noch deutlich an: https://t.co/UttiJcbNzK #btw13 #Wahl #Politik #Osten #Westen	NN VVFIN PIS ART NN APPR ART NN ADV ADV ADJD ADJA NN CARD NN NN NN ADJA	2/SB 0/-- 2/SB 5/NK 2/OA 2/MO 8/NK 6/NK 10/MO 2/MO 12/MO 18/MO 18/MO 15/NK 18/OA 15/NK 15/MNR 2/OC	case=acc|gender=neut|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|*=True|num=sg case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg _ case=acc|gender=neut|num=sg case=acc|gender=neut|num=sg _ _ pos=True gender=neut|*=True case=nom|gender=neut|num=sg _ case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg case=acc|gender=masc|num=sg|pos=True
373899078779674625	positive	http://t.co/Uz4VWvQADt #news BDP lehnt linke und rechte Initiativen ab - Berner Zeitung http://t.co/GP3Q6aHtnW	http://t.co/Uz4VWvQADt #news BDP lehnen links und recht|rechts Initiative ab - Berner Zeitung http://t.co/GP3Q6aHtnW	NE NN NN VVFIN ADJA KON ADJA NN PTKVZ $( NN NN NN	2/NK 4/SB 2/NK 0/-- 8/NK 5/CD 6/CJ 4/OA 4/SVP 9/-- 4/MO 11/NK 4/OA	_ case=gen|*=True|num=sg case=nom|Sentiment::markable_267::Sentiment=True|Source::markable_268::Anaphref=empty|Sentiment::markable_267::Polarity=positive|Sentiment::markable_267::Sarcasm=false|gender=fem|Sentiment::markable_267::Intensity=medium|num=sg|Source::markable_268::Source=True EmoExpression::markable_269::Intensity=medium|mood=ind|EmoExpression::markable_269::EmoExpression=True|EmoExpression::markable_269::SubjectiveFact=false|EmoExpression::markable_269::Uncertain=false|pers=3|num=sg|tense=pres|EmoExpression::markable_269::Polarity=negative|Sentiment::markable_267::Sentiment=True|EmoExpression::markable_269::Sarcasm=false case=acc|Sentiment::markable_267::Sentiment=True|gender=masc|pos=True|Target::markable_270::Target=True|num=pl|Target::markable_270::Preferred=true|Target::markable_270::Anaphref=empty Sentiment::markable_267::Sentiment=True|Target::markable_270::Target=True case=acc|Sentiment::markable_267::Sentiment=True|num=pl|gender=masc|pos=True|Target::markable_270::Target=True case=acc|gender=masc|num=pl|Sentiment::markable_267::Sentiment=True|Target::markable_270::Target=True EmoExpression::markable_269::EmoExpression=True|Sentiment::markable_267::Sentiment=True _ gender=masc|*=True case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg
383663517590888448	neutral	Vier Schläge hat OB Fritz Kuhn (#Grüne) in #Stuttgart gebraucht, dann war der Cannstatter #Wasen eröffnet http://t.co/8vI9Jtd66j.	vier Schlag haben OB Fritz Kuhn (#Grüne) in #Stuttgart gebraucht, dann sein die Cannstatter #Wasen eröffnen http://t.co/8vI9Jtd66j.	CARD NN VAFIN NE NE NE NN APPR NE NE ADV VAFIN ART NN NN VVFIN NN	2/NK 3/OA 11/RE 6/PNC 6/PNC 7/AG 3/SB 7/MNR 8/NK 7/UC 12/MO 0/-- 14/NK 12/SB 14/NK 12/PD 16/OA	_ case=acc|gender=masc|num=pl pers=3|num=sg|tense=pres|mood=ind case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _ case=dat|gender=neut|num=sg _ _ pers=3|num=sg|tense=past|mood=ind case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _ gender=neut|*=True|num=sg
376796955097436160	neutral	RT @SilkeGebel: Darf man einer Koalition, die keine 2/3-Mehrheit hat, noch von grosser Koalition sprechen? http://t.co/G6BBrrW1Rg #SPD #btw...	RT @SilkeGebel: dürfen man eine Koalition, die keine 2/3-Mehrheit hat, noch von groß Koalition sprechen? http://t.co/G6BBrrW1Rg #SPD #btw...	NE NN VMFIN PIS ART NN ART PIAT NN NE ADV APPR ADJA NN ADJA NN ADJD ADJA	2/AG 0/-- 0/-- 3/SB 6/NK 15/DA 9/NK 9/NK 15/OA 9/NK 15/MO 15/SBP 14/NK 12/NK 3/OC 0/-- 18/MO 16/PD	case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|*=True|num=sg case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg _ _ case=dat|gender=fem|num=sg|pos=True case=dat|gender=fem|num=sg case=acc|gender=neut|num=sg|pos=True case=nom|gender=fem|num=sg pos=True case=nom|gender=fem|num=sg|pos=True
348360354595741697	negative	RT @incredibul: SPD und Grüne lehnen Kennzeichnungspflicht für Polizisten ab http://t.co/B4cD9mr0AJ	RT @incredibul: SPD und Grüne lehnen Kennzeichnungspflicht für Polizist ab http://t.co/B4cD9mr0AJ	NE NN NE KON NN VVFIN NN APPR NN APPR NE	2/AG 0/-- 6/SB 3/CD 4/CJ 0/-- 6/OA 7/MNR 8/NK 9/MNR 10/NK	case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg case=nom|gender=fem|num=sg _ case=nom|*=True|num=pl mood=ind|EmoExpression::markable_10409993::Uncertain=false|EmoExpression::markable_10409993::EmoExpression=True|pers=3|EmoExpression::markable_10409993::SubjectiveFact=true|num=pl|tense=pres|EmoExpression::markable_10409993::Intensity=medium|EmoExpression::markable_10409993::Polarity=negative|EmoExpression::markable_10409993::Sarcasm=false case=acc|gender=fem|num=sg _ case=acc|gender=masc|num=pl EmoExpression::markable_10409993::EmoExpression=True case=dat|gender=neut|num=sg
374255034625572865	negative	RT @FANartisch: Eigentlich fehlt nur noch Mourinho beim TV-Duell http://t.co/SpDGKgwsx6 #tvduell #merkel #steinbrück #fcb #cfc	RT @FANartisch: eigentlich fehlen nur noch Mourinho bei TV-Duell http://t.co/SpDGKgwsx6 #tvduell #merkel #steinbrück #fcb #cfc	NE NN ADV VVFIN ADV ADV NE APPRART NN CARD NN NN NN ADJA NN	2/AG 0/-- 4/MO 0/-- 7/MO 5/MO 4/SB 4/MO 8/NK 11/NK 4/SB 11/NK 11/NK 15/NK 11/MNR	case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg _ pers=3|num=sg|tense=pres|mood=ind _ _ case=gen|*=True|num=sg case=dat|gender=masc|num=sg case=dat|EmoExpression::markable_10409994::Uncertain=false|gender=masc|EmoExpression::markable_10409994::Intensity=weak|num=sg|EmoExpression::markable_10409994::Sarcasm=false|EmoExpression::markable_10409994::EmoExpression=True|EmoExpression::markable_10409994::SubjectiveFact=true|EmoExpression::markable_10409994::Polarity=negative _ case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg|pos=True case=nom|gender=masc|num=sg
374220121662689280	neutral	RT @PiratenWombat: Warum wurde ich eigentlich nicht zum #TVduell eingeladen?	RT @PiratenWombat: warum werden ich eigentlich nicht zu #TVduell eingeladen?	NE ADJA PWAV VAFIN PPER ADV PTKNEG APPRART NN ADJA	0/-- 1/UC 4/MO 0/-- 4/SB 4/MO 4/NG 4/MO 8/NK 4/MO	case=nom|*=True|num=sg case=nom|*=True|num=sg _ pers=3|num=sg|tense=past|mood=ind case=nom|*=True|num=sg|pers=1 _ _ case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg _
378095437086871552	negative	Wahlkampf mal anders: Irgendwelche Leute geben sich aus Mitglied bei uns zu sein und geben sich dann sogar mit... http://t.co/ZpIJo1iDIj	Wahlkampf mal anders: irgendwelche Leute geben sich aus Mitglied bei wir zu sein und geben sich dann sogar mit... http://t.co/ZpIJo1iDIj	NN ADV ADJD PIAT NN VVFIN PRF APPR NN APPR PPER PTKZU VAINF KON VVFIN PRF ADV ADV ADJA NN	13/PD 1/MO 4/MO 5/NK 6/SB 0/-- 6/OA 13/MO 8/NK 13/MO 10/NK 13/PM 6/OC 6/CD 14/CJ 15/OA 15/MO 19/MO 15/MO 0/--	case=nom|gender=masc|num=sg _ pos=True case=acc|EmoExpression::markable_10409995::Intensity=medium|gender=masc|EmoExpression::markable_10409995::Sarcasm=false|EmoExpression::markable_10409995::EmoExpression=True|EmoExpression::markable_10409995::Polarity=negative|num=pl|EmoExpression::markable_10409995::SubjectiveFact=false|EmoExpression::markable_10409995::Uncertain=false case=acc|*=True|num=pl|EmoExpression::markable_10409995::EmoExpression=True pers=3|num=pl|tense=pres|mood=ind case=acc|pers=3|num=pl _ case=dat|gender=neut|num=sg _ case=dat|*=True|num=pl|pers=1 _ _ _ pers=3|num=pl|tense=pres|mood=ind case=acc|pers=3|num=pl _ _ pos=True case=nom|gender=fem|num=sg
375667909307428864	positive	Die Leute wollen, dass es mit Angela Merkels weiter geht, meint Hose (CDU). #DGBARBEIT	die Leute wollen, dass es mit Angela Merkel weiter geht, meinen Hose (CDU). #DGBARBEIT	ART NN ADJA KOUS PPER APPR NE NE ADV NE VVFIN NN NN NN	2/NK 3/SB 0/-- 11/CP 11/EP 11/MO 8/PNC 6/NK 10/MO 11/SB 3/PAR 11/OA 12/NK 0/--	case=nom|Source::markable_272::Source=True|Sentiment::markable_271::Intensity=medium|Sentiment::markable_271::Sarcasm=false|*=True|Sentiment::markable_271::Sentiment=True|num=pl|Source::markable_272::Anaphref=empty|Sentiment::markable_271::Polarity=positive case=nom|*=True|num=pl|Sentiment::markable_271::Sentiment=True|Source::markable_272::Source=True pers=3|Sentiment::markable_271::Sentiment=True|num=pl|tense=pres|mood=ind Sentiment::markable_271::Sentiment=True case=nom|gender=neut|Sentiment::markable_271::Sentiment=True|pers=3|Target::markable_274::Anaphref=empty|Target::markable_274::Preferred=true|num=sg|Target::markable_274::Target=True Target::markable_274::Target=True|Sentiment::markable_271::Sentiment=True case=dat|gender=neut|num=sg|Sentiment::markable_271::Sentiment=True|Target::markable_274::Target=True case=dat|gender=neut|num=sg|Sentiment::markable_271::Sentiment=True|Target::markable_274::Target=True EmoExpression::markable_10409996::EmoExpression=True|Target::markable_274::Target=True|Sentiment::markable_271::Sentiment=True|EmoExpression::markable_10409996::Polarity=positive|EmoExpression::markable_10409996::Intensity=medium|EmoExpression::markable_10409996::Sarcasm=false|EmoExpression::markable_10409996::Uncertain=false|EmoExpression::markable_10409996::SubjectiveFact=false case=nom|*=True|num=sg pers=3|num=sg|tense=pres|mood=ind case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg case=nom|gender=neut|num=sg
382617432999100416	neutral	Comment on Dimitri, hast Du nicht gehört was mit der FDP passiert ist? by OrthograVieh | @scoopit http://t.co/VjVXWwTghF	Comment on Dimitri, haben du nicht gehören was mit die FDP passieren ist? by OrthograVieh | @scoopit http://t.co/VjVXWwTghF	NN NE NE VAFIN PPER PTKNEG VVFIN PIS APPR ART NE VVFIN ADJA NE NN XY NN NE	4/SB 3/PNC 1/NK 0/-- 4/SB 7/NG 4/OC 7/SB 12/MO 11/NK 9/NK 7/PAR 12/MO 15/NK 0/-- 15/NK 15/PD 0/--	case=nom|gender=neut|num=sg _ case=nom|gender=masc|num=sg pers=2|num=sg|tense=pres|mood=ind case=nom|*=True|num=sg|pers=2 _ pers=3|num=sg|tense=pres|mood=ind case=nom|gender=neut|num=sg _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=ind _ _ case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg _
362573233020608514	neutral	RT @spdmilk: Was tut die CDU gegen die Salzeinleitungen? - http://t.co/hTdiCXTPur #weser #versalzung	RT @spdmilk: was tun die CDU gegen die Salzeinleitungen? - http://t.co/hTdiCXTPur #weser #versalzung	NE ADJD PIS VVFIN ART NE APPR ART NN $( NN ADJA NN	0/-- 1/PD 4/OA 0/-- 6/NK 4/SB 4/MO 9/NK 7/NK 11/-- 0/-- 13/NK 11/AG	case=nom|*=True|num=sg pos=True case=acc|gender=neut|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg _ case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg _ case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg|pos=True case=acc|gender=fem|num=sg
383643057654353920	positive	Teilnehmer berichten v bewegender Rede #Steinbrück. Er ziehe sich zurück. Strebe keine Ämter mehr an. #SPD #GroKo	Teilnehmer berichten v bewegend Rede #Steinbrück. er zeihen|ziehen sich zurück. Strebe keine Amt mehr an. #SPD #GroKo	NN VVFIN ADJA ADJA NN NN PPER VVFIN PRF ADJA NN PIAT NN PIAT NN ADJA NN	2/SB 0/-- 5/NK 5/NK 2/OA 2/OA 8/SB 0/-- 8/OA 8/MO 0/-- 13/NK 11/OA 15/NK 13/AG 17/NK 0/--	case=nom|Sentiment::markable_275::Intensity=medium|Sentiment::markable_275::Sarcasm=false|gender=masc|Sentiment::markable_275::Polarity=positive|num=pl|Sentiment::markable_275::Sentiment=True|Source::markable_276::Anaphref=empty|Source::markable_276::Source=True pers=3|Sentiment::markable_275::Sentiment=True|num=pl|tense=pres|mood=ind case=nom|gender=masc|Sentiment::markable_275::Sentiment=True|num=pl|pos=True case=gen|Target::markable_277::Target=True|EmoExpression::markable_278::Uncertain=false|gender=masc|Target::markable_277::Preferred=true|pos=True|EmoExpression::markable_278::EmoExpression=True|EmoExpression::markable_278::Sarcasm=false|Sentiment::markable_275::Sentiment=True|num=pl|EmoExpression::markable_278::SubjectiveFact=false|EmoExpression::markable_278::Polarity=positive|EmoExpression::markable_278::Intensity=medium|Target::markable_277::Anaphref=empty case=acc|gender=fem|Sentiment::markable_275::Sentiment=True|num=sg|Target::markable_277::Target=True case=acc|gender=fem|num=sg case=nom|gender=masc|num=sg|pers=3 pers=3|num=sg|tense=pres|mood=subj case=acc|pers=3|num=sg _ case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg case=acc|gender=neut|num=pl *=True *=True _ _
383574534013870080	neutral	Nach der Wahl hat Lafontaine auch seinem alten Duzfreund Rainer Brüderle von der FDP gesimst. Der hat über ihn... http://t.co/gwQEp8cjeg	nach die Wahl haben Lafontaine auch sein alt Duzfreund Rainer Brüderle von die FDP gesimst. die haben über ihn... http://t.co/gwQEp8cjeg	APPR ART NN VAFIN NE ADV PPOSAT ADJA NN NE NN APPR ART NE NE ART VAFIN APPR ADJA NN	4/MO 3/NK 1/NK 0/-- 4/SB 9/MO 9/NK 9/NK 4/MO 9/NK 4/OA 4/MO 14/NK 12/NK 4/OA 17/SB 0/-- 17/MO 18/NK 0/--	_ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|*=True|num=sg _ case=dat|gender=neut|num=sg case=dat|gender=neut|num=sg|pos=True case=dat|gender=neut|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg _ case=nom|gender=masc|num=sg pers=3|num=sg|tense=pres|mood=ind _ case=acc|*=True|num=sg case=nom|gender=masc|num=sg
