373986383125176320	positive	@_JennyGER_ das ganze plakative Gehabe lass ich mal durchgehen weil ''wahlkampf'' ist :-)	@_JennyGER_ die ganz plakative Gehabe laß ich mal durchgehen weil ''wahlkampf'' sein :-)	NN ART ADJA ADJA NN ADJD PPER ADV VVFIN KOUS NN VAFIN $(	0/-- 5/NK 5/NK 5/NK 12/SB 12/PD 12/SB 12/MO 8/UC 12/CP 12/SB 0/-- 12/--	case=nom|gender=neut|num=sg case=nom|Sentiment::markable_100500229::Intensity=medium|Sentiment::markable_100500229::Sentiment=True|gender=neut|Target::markable_100500230::Anaphref=empty|Sentiment::markable_100500229::Polarity=positive|num=sg|Sentiment::markable_100500229::Sarcasm=false|Target::markable_100500230::Target=True|Target::markable_100500230::Preferred=true case=nom|num=sg|Sentiment::markable_100500229::Sentiment=True|Target::markable_100500230::Target=True|gender=neut|pos=True case=nom|EmoExpression::markable_100500231::Intensity=medium|Sentiment::markable_100500229::Sentiment=True|gender=neut|pos=True|EmoExpression::markable_100500231::Sarcasm=false|num=sg|EmoExpression::markable_100500231::Polarity=positive|Target::markable_100500230::Target=True|EmoExpression::markable_100500231::SubjectiveFact=false|EmoExpression::markable_100500231::Uncertain=false|EmoExpression::markable_100500231::EmoExpression=True case=nom|EmoExpression::markable_100500415::EmoExpression=True|Sentiment::markable_100500229::Sentiment=True|EmoExpression::markable_100500415::Uncertain=false|gender=neut|EmoExpression::markable_100500415::Sarcasm=false|EmoExpression::markable_100500415::Intensity=medium|num=sg|Target::markable_100500230::Target=True|EmoExpression::markable_100500415::SubjectiveFact=false|EmoExpression::markable_100500415::Polarity=negative _ case=nom|*=True|num=sg|pers=1 _ _ _ case=nom|gender=neut|num=sg pers=3|num=sg|tense=pres|mood=ind EmoExpression::markable_1::SubjectiveFact=false|EmoExpression::markable_1::EmoExpression=True|EmoExpression::markable_1::Uncertain=false|EmoExpression::markable_1::Polarity=positive|EmoExpression::markable_1::Sarcasm=false|EmoExpression::markable_1::Intensity=medium
354955355429683201	neutral	@Burned_Bitch FDP-Programm, die FDP hat keins.	@Burned_Bitch FDP-Programm, die FDP haben keins.	NN NE ART NE VAFIN ADJD	0/-- 5/SB 4/NK 6/DA 0/-- 5/MO	case=nom|gender=masc|num=sg case=nom|*=True|num=sg case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=ind _
378391307531853824	neutral	@LaraFriese wann hast du denn in Schöneberg Wahlkampf gemacht?	@LaraFriese wann haben du denn in Schöneberg Wahlkampf gemacht?	NN PWAV VAFIN PPER ADV APPR NE NN ADJA	0/-- 9/MO 0/-- 3/SB 3/MO 3/MO 6/NK 3/OA 3/MO	case=nom|gender=fem|num=sg _ pers=2|num=sg|tense=pres|mood=ind *=True _ _ case=dat|gender=neut|num=sg case=acc|gender=masc|num=sg _
378116264679317504	neutral	"Hiermit erkläre ich meinen Austritt aus der Partei." -"Aber das hier sind doch die #Piraten!"	"Hiermit erklären ich mein Austritt aus die Partei." -"Aber die hier sein doch die #Piraten!"	NN VVFIN PPER PPOSAT NN APPR ART ADJA NN PDS ADV VAFIN ADV ART ADJA	2/MO 0/-- 2/SB 5/NK 2/OA 2/MO 8/NK 6/NK 12/SB 9/SB 9/MO 0/-- 12/MO 15/NK 12/SB	_ pers=1|num=sg|tense=pres|mood=ind case=nom|*=True|num=sg|pers=1 case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg _ case=dat|gender=fem|num=sg *=True|pos=True case=nom|gender=masc|num=pl case=nom|gender=neut|num=sg _ pers=3|num=pl|tense=pres|mood=ind _ case=nom|gender=fem|num=sg *=True|pos=True
354312012869808128	positive	RT @alvar_f: Immerhin 20% der CDU/CSU-Bundestags-Kandidaten waren schon 2009 dafür, das Zugangserschwerungsgesetz auszuweiten: http://t.co/...	RT @alvar_f: immerhin @card@ die CDU/CSU-Bundestags-Kandidaten sein schon @card@ dafür, die Zugangserschwerungsgesetz auszuweiten: http://t.co/...	NE NN ADV CARD ART NN VAFIN ADV CARD ADV ART NN ADJA NN	2/AG 0/-- 4/MO 7/SB 6/NK 4/AG 0/-- 9/MO 7/SB 12/MO 12/NK 9/-- 14/NK 12/NK	case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg Sentiment::markable_100500378::Sentiment=True|Sentiment::markable_100500378::Intensity=medium|Sentiment::markable_100500378::Polarity=positive|Sentiment::markable_100500378::Sarcasm=false Sentiment::markable_100500378::Sentiment=True|Source::markable_100500379::Anaphref=empty|Source::markable_100500379::Source=True case=gen|gender=masc|num=pl|Sentiment::markable_100500378::Sentiment=True|Source::markable_100500379::Source=True case=gen|gender=masc|num=pl|Sentiment::markable_100500378::Sentiment=True|Source::markable_100500379::Source=True EmoExpression::markable_100500380::EmoExpression=True|Sentiment::markable_100500378::Sentiment=True|mood=ind|EmoExpression::markable_100500380::SubjectiveFact=false|EmoExpression::markable_100500380::Uncertain=false|pers=3|num=pl|tense=past|EmoExpression::markable_100500380::Sarcasm=false|EmoExpression::markable_100500380::Intensity=medium|EmoExpression::markable_100500380::Polarity=positive Sentiment::markable_100500378::Sentiment=True Sentiment::markable_100500378::Sentiment=True Sentiment::markable_100500378::Sentiment=True case=nom|Target::markable_100500381::Preferred=true|num=sg|Sentiment::markable_100500378::Sentiment=True|gender=neut|Target::markable_100500381::Target=True|Target::markable_100500381::Anaphref=empty case=nom|gender=neut|num=sg|Target::markable_100500381::Target=True|Sentiment::markable_100500378::Sentiment=True case=nom|gender=neut|num=sg|pos=True case=nom|gender=neut|num=sg
378490947317014528	neutral	Wen wählen unsere Kinder? - die U-18 Bundestagswahl im Stadtjugendring Leipzig http://t.co/7ecq7o9LN8	Wen wählen unser Kinder? - die U-18 Bundestagswahl in Stadtjugendring Leipzig http://t.co/7ecq7o9LN8	NE VVFIN PPOSAT NN $( ART CARD NN APPRART NN NE CARD	2/SB 0/-- 4/NK 2/OA 6/-- 8/NK 8/NK 0/-- 8/MNR 9/NK 10/NK 11/PNC	case=nom|*=True|num=pl pers=3|num=pl|tense=pres|mood=ind case=nom|gender=masc|num=pl case=acc|gender=fem|num=sg _ case=nom|gender=masc|num=pl case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg case=nom|gender=neut|num=sg _
379337444585263104	mixed	RT @Der_Dutschi: Typisch,bei #Grüne. #SPD- #FDP- #CDU- #CSU- weiss man nie ob sie für oder gegen Kriegseinsätze sind,bei der LINKEN weiss man...	RT @Der_Dutschi: Typisch,bei #Grüne. #SPD- #FDP- #CDU- #CSU- wissen man nie ob sie für oder gegen Kriegseinsatz sind,bei die links wissen man...	NE ADJA NN ADJA NN ADJD ADJA NN VVFIN PIS ADV KOUS PPER APPR KON APPR NN ADV ART ADJA VVFIN ADJA	2/SB 0/-- 0/-- 3/NK 6/MO 7/MO 8/NK 9/OA 0/-- 9/SB 9/MO 21/CP 21/SB 21/MO 14/CD 15/CJ 16/NK 14/MO 20/NK 14/NK 9/OC 21/SB	case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg|pos=True case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg|pos=True _ _ _ _ pers=3|num=sg|tense=past|mood=ind case=nom|*=True|num=sg _ _ case=nom|gender=masc|num=pl|pers=3 EmoExpression::markable_100500376::SubjectiveFact=false|EmoExpression::markable_100500376::Polarity=positive|EmoExpression::markable_100500376::Sarcasm=false|EmoExpression::markable_100500376::Uncertain=false|EmoExpression::markable_100500376::EmoExpression=True|EmoExpression::markable_100500376::Intensity=medium _ _ case=acc|EmoExpression::markable_100500425::Sarcasm=false|EmoExpression::markable_100500425::EmoExpression=True|EmoExpression::markable_100500425::SubjectiveFact=true|gender=masc|EmoExpression::markable_100500425::Polarity=negative|num=pl|EmoExpression::markable_100500425::Uncertain=false|EmoExpression::markable_100500425::Intensity=medium _ case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg pers=3|num=sg|tense=past|mood=ind pos=True
373848761862488064	positive	@aotto1968_2 verzieh dich #afd- will niemand, der was auf Menschenrechte gibt sehen und jetzt block @Duesenberg_ @dehsur	@aotto1968_2 verzeihen du #afd- wollen niemand, die was auf Menschenrecht geben sehen und jetzt blocken @Duesenberg_ @dehsur	CARD VVFIN PPER NN VMFIN NE ART PIS APPR NN VVFIN VVFIN KON ADV VVIMP ADJA NN	0/-- 4/MO 2/SB 11/OA 0/-- 5/SB 12/SB 12/OA 12/MO 9/NK 12/MO 5/OC 12/CD 16/MO 16/NK 13/CJ 0/--	_ _ case=acc|*=True|num=sg|pers=2 _ pers=3|num=sg|tense=pres|mood=ind case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|gender=neut|num=sg _ case=acc|EmoExpression::markable_100500426::SubjectiveFact=true|EmoExpression::markable_100500426::Polarity=positive|gender=neut|EmoExpression::markable_100500426::Uncertain=false|EmoExpression::markable_100500426::Intensity=medium|EmoExpression::markable_100500426::EmoExpression=True|num=pl|EmoExpression::markable_100500426::Sarcasm=false pers=3|num=sg|tense=pres|mood=ind _ _ _ pos=True pos=True case=nom|gender=fem|num=sg
378900636995051520	neutral	Sahra Wagenknecht spricht in Kassel vor ca. 600 Menschen. #LINKE http://t.co/sT4UpVKpN1	Sahra Wagenknecht sprechen in Kassel vor ca. 600 Menschen. #LINKE http://t.co/sT4UpVKpN1	NE NN VVFIN APPR NE APPR ADV CARD NN ADJA NN	2/AG 3/SB 0/-- 3/MO 4/NK 3/MO 8/MO 9/NK 6/NK 11/NK 0/--	case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg pers=3|num=sg|tense=pres|mood=ind _ case=dat|gender=neut|num=sg _ _ _ gender=neut|*=True _ _
378924237777797120	neutral	@do_nazifrei @derAfri @ER_MV Wir sind doch alle antifaschistisch bis hin zu CSU und Polizei - vermutlich sind die AFD heimliche Anarchisten	@do_nazifrei @derAfri @ER_MV wir sein doch alle antifaschistisch bis hin zu CSU und Polizei - vermutlich sein die AFD heimlich Anarchist	ADJD NN NE PPER VAFIN ADV PIAT ADJD KON ADV APPR NE KON NN $( ADV VAFIN ART NN ADJA NN	0/-- 0/-- 0/-- 5/SB 0/-- 5/MO 14/NK 5/PD 11/AC 11/MO 8/MO 11/NK 5/CD 13/CJ 14/-- 17/MO 13/RS 19/NK 17/SB 21/NK 17/PD	pos=True _ case=nom|*=True|num=sg case=nom|*=True|num=pl|pers=1 pers=1|num=pl|tense=pres|mood=ind _ case=acc|*=True|num=pl pos=True _ _ _ case=dat|gender=fem|num=sg _ case=dat|gender=fem|num=sg _ _ pers=3|num=pl|tense=pres|mood=ind case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg case=nom|gender=fem|num=pl|pos=True case=acc|gender=masc|num=pl
375295353483821056	mixed	RT @MelekSgrafitto: einzige deutsche feminismuskritikerin als werbefuzzi oder polnisches model enttarnt. #piraten fordern klarnamenpflicht ...	RT @MelekSgrafitto: einzig deutsch feminismuskritikerin als werbefuzzi oder polnisch modeln enttarnt. #piraten fordern klarnamenpflicht ...	NE ADJA ADJA ADJA NN KOKOM ADJA KON ADJA VVIMP ADJA NN VVINF VVFIN $.	0/-- 1/PNC 5/NK 5/NK 0/-- 7/CM 5/CC 7/CD 8/CJ 8/CJ 8/CJ 13/OA 0/-- 13/MO 14/--	case=nom|*=True|num=sg *=True|pos=True case=acc|Sentiment::markable_100500382::Polarity=negative|Sentiment::markable_100500382::Sarcasm=false|Target::markable_100500383::Preferred=true|gender=fem|Target::markable_100500383::Anaphref=empty|pos=True|Sentiment::markable_100500382::Intensity=medium|Target::markable_100500383::Target=True|num=sg|Sentiment::markable_100500382::Sentiment=True case=nom|Target::markable_100500383::Target=True|num=sg|Sentiment::markable_100500382::Sentiment=True|gender=fem|pos=True case=nom|gender=fem|Target::markable_100500383::Target=True|num=sg|Sentiment::markable_100500382::Sentiment=True Sentiment::markable_100500382::Sentiment=True case=nom|EmoExpression::markable_100500384::Polarity=negative|EmoExpression::markable_100500384::EmoExpression=True|EmoExpression::markable_100500384::Uncertain=false|*=True|EmoExpression::markable_100500384::Sarcasm=false|num=sg|Sentiment::markable_100500382::Sentiment=True|EmoExpression::markable_100500384::SubjectiveFact=false|EmoExpression::markable_100500384::Intensity=medium Sentiment::markable_100500382::Sentiment=True case=acc|gender=neut|num=sg|pos=True|Sentiment::markable_100500382::Sentiment=True case=acc|EmoExpression::markable_100500385::EmoExpression=True|EmoExpression::markable_100500385::Uncertain=false|EmoExpression::markable_100500385::SubjectiveFact=false|gender=neut|EmoExpression::markable_100500385::Polarity=negative|EmoExpression::markable_100500385::Intensity=weak|num=sg|Sentiment::markable_100500382::Sentiment=True|EmoExpression::markable_100500385::Sarcasm=false case=acc|gender=neut|num=sg|pos=True case=nom|Sentiment::markable_100500387::Polarity=positive|Sentiment::markable_100500387::Intensity=medium|gender=masc|Sentiment::markable_100500387::Sentiment=True|Source::markable_100500388::Source=True|num=pl|Sentiment::markable_100500387::Sarcasm=false|Source::markable_100500388::Anaphref=empty mood=ind|EmoExpression::markable_100500389::Polarity=positive|EmoExpression::markable_100500389::Uncertain=false|pers=3|EmoExpression::markable_100500389::Intensity=medium|num=pl|tense=pres|Sentiment::markable_100500387::Sentiment=True|EmoExpression::markable_100500389::EmoExpression=True|EmoExpression::markable_100500389::SubjectiveFact=false|EmoExpression::markable_100500389::Sarcasm=false mood=ind|Target::markable_100500390::Preferred=true|Target::markable_100500390::Anaphref=empty|Sentiment::markable_100500387::Sentiment=True|pers=3|Target::markable_100500390::Target=True|num=sg|tense=pres _
372690586764996608	neutral	Piraten 85%, Linke 81%, Grüne 79%, SPD 75%. lolwhut. :3 (Alles andere aber auch über 50%, von daher... )	Pirat @card@ link @card@ Grüne @card@ SPD @card@ lolwhut. @card@ (Alles andere aber auch über @card@ von daher... )	NN CARD ADJA CARD NN CARD NE CARD NN CARD NN PIS ADV ADV APPR CARD APPR ADJA $(	7/NK 5/NK 5/NK 5/NK 7/NK 7/NK 9/SB 9/NK 0/-- 11/NK 0/-- 11/MNR 11/MO 15/MO 11/MO 15/NK 16/PG 17/NK 0/--	case=nom|gender=masc|num=pl _ case=nom|gender=masc|num=pl|pos=True _ case=nom|*=True|num=pl _ case=dat|gender=fem|num=sg _ case=dat|gender=fem|num=sg _ case=nom|*=True|num=pl case=nom|*=True|num=pl _ _ _ _ _ case=dat|*=True|num=pl|pos=True _
379280330894495744	negative	"König Horst" kann künftig allein regieren: In Bayern kann die CSU mit ihrem Vorsitzenden Horst Seehofer... http://t.co/kflrNXavpU #news	"König Horst" können künftig allein regieren: in Bayern können die CSU mit ihr Vorsitzende Horst Seehofer... http://t.co/kflrNXavpU #news	NN NE VMFIN ADJD ADV ADJD APPR NE VMFIN ART NE APPR PPOSAT NN NE NE NN NN	3/SB 1/NK 0/-- 3/MO 6/MO 3/MO 9/MO 7/NK 3/CJ 11/NK 9/SB 9/MO 14/NK 12/NK 16/PNC 14/NK 0/-- 17/NK	case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg pers=3|num=sg|tense=pres|mood=ind pos=True EmoExpression::markable_100500427::Sarcasm=false|EmoExpression::markable_100500427::Polarity=negative|EmoExpression::markable_100500427::EmoExpression=True|EmoExpression::markable_100500427::Uncertain=false|EmoExpression::markable_100500427::Intensity=medium|EmoExpression::markable_100500427::SubjectiveFact=false _ _ case=dat|gender=neut|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg _ case=dat|gender=neut|num=sg case=dat|gender=neut|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _ case=gen|*=True|num=sg
368684808815534080	neutral	RT @JFPolitik: Viele Teilnehmer aus Mecklenburg-Vorpommern und Niedersachsen #AfD #btw13 http://t.co/YXaZ7yzzbz	RT @JFPolitik: viele Teilnehmer aus Mecklenburg-Vorpommern und Niedersachsen #AfD #btw13 http://t.co/YXaZ7yzzbz	NE ADJD PIAT NN APPR NE KON NE ADJD CARD NN	0/-- 1/PD 4/NK 10/SB 4/MNR 5/NK 6/CD 7/CJ 10/MO 11/NK 0/--	case=nom|*=True|num=sg pos=True case=nom|gender=masc|num=pl case=nom|gender=masc|num=pl _ case=dat|gender=neut|num=sg _ case=dat|gender=neut|num=sg _ _ gender=masc|*=True
379843200501829632	neutral	Beim Tennis sagt #Deuce dazu, #CDU: 39, #SPD: 25, #LINKE: 10, #Grüne: 9, #FDP: 5, #Piraten und #AfD: je 3 http://t.co/iVzKvU3r6c	bei Tennis sagen #Deuce dazu, #CDU: @card@ #SPD: @card@ #LINKE: @card@ #Grüne: @card@ #FDP: @card@ #Piraten und #AfD: je 3 http://t.co/iVzKvU3r6c	APPRART NN VVFIN NN NE ADJD CARD NN CARD ADJD CARD NN CARD ADJD CARD NN KON NN APPR CARD NN	3/MO 1/NK 0/-- 3/SB 4/NK 7/MO 8/NK 3/MO 8/NK 11/MO 12/NK 3/CJ 12/NK 15/MO 16/NK 3/OA 16/CD 17/CJ 16/MNR 21/NK 19/NK	case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg pos=True _ gender=neut|*=True _ pos=True _ gender=neut|*=True _ pos=True _ case=dat|gender=masc|num=pl _ case=dat|gender=masc|num=pl _ _ case=dat|gender=masc|num=pl
380362826214154241	negative	Thüringen: Koalition der Mutwilligen: In Thüringen ist das Verhältnis von CDU und SPD zerrüttet. Wer Lust auf... http://t.co/4Cay3zQTw7	Thüringen: Koalition die Mutwilligen: in Thüringen sein die Verhältnis von CDU und SPD zerrüttet. wer Lust auf... http://t.co/4Cay3zQTw7	ADJA NN ART NN APPR NE VAFIN ART NN APPR NE KON NE NE PWS NN ADJA NN	2/NK 7/PD 4/NK 2/AG 4/MNR 5/NK 0/-- 9/NK 7/SB 9/PG 10/NK 11/CD 14/PNC 12/CJ 17/SB 17/OA 0/-- 0/--	_ case=dat|gender=fem|num=sg case=gen|gender=fem|num=sg case=gen|gender=fem|num=sg Sentiment::markable_100500391::Polarity=negative|Sentiment::markable_100500391::Sentiment=True|Sentiment::markable_100500391::Sarcasm=false|Sentiment::markable_100500391::Intensity=medium case=dat|gender=neut|num=sg|Sentiment::markable_100500391::Sentiment=True pers=3|num=sg|tense=pres|mood=ind|Sentiment::markable_100500391::Sentiment=True case=nom|Target::markable_100500392::Preferred=true|num=sg|Target::markable_100500392::Anaphref=empty|Sentiment::markable_100500391::Sentiment=True|gender=neut|Target::markable_100500392::Target=True case=nom|gender=neut|num=sg|Target::markable_100500392::Target=True|Sentiment::markable_100500391::Sentiment=True Target::markable_100500392::Target=True|Sentiment::markable_100500391::Sentiment=True case=dat|gender=fem|num=sg|Target::markable_100500392::Target=True|Sentiment::markable_100500391::Sentiment=True Target::markable_100500392::Target=True|Sentiment::markable_100500391::Sentiment=True case=dat|gender=fem|num=sg|Target::markable_100500392::Target=True|Sentiment::markable_100500391::Sentiment=True case=dat|gender=fem|num=sg|Sentiment::markable_100500391::Sentiment=True case=nom|gender=masc|num=sg case=acc|EmoExpression::markable_100500394::Uncertain=false|EmoExpression::markable_100500394::Intensity=medium|EmoExpression::markable_100500394::Sarcasm=false|EmoExpression::markable_100500394::Polarity=positive|gender=fem|EmoExpression::markable_100500394::EmoExpression=True|num=sg|EmoExpression::markable_100500394::SubjectiveFact=false case=nom|gender=masc|num=sg|pos=True _
380345809264726016	positive	Fettarme Milch hat mittlerweile mehr Prozent wie die FDP.	fettarm Milch haben mittlerweile mehr Prozent wie die FDP.	ADJA NN VAFIN ADV PIAT NN KOKOM ART ADJA	2/NK 3/SB 0/-- 5/MO 6/NK 3/OA 9/CM 9/NK 5/CC	case=nom|Target::markable_100500401::Target=True|Target::markable_100500401::Preferred=true|gender=fem|Target::markable_100500401::Anaphref=empty|pos=True|Sentiment::markable_100500399::Sarcasm=true|num=sg|Sentiment::markable_100500399::Intensity=medium|Sentiment::markable_100500399::Polarity=comparison|Sentiment::markable_100500399::Sentiment=True case=nom|gender=fem|Target::markable_100500401::Target=True|num=sg|Sentiment::markable_100500399::Sentiment=True pers=3|num=sg|tense=pres|mood=ind|Sentiment::markable_100500399::Sentiment=True Sentiment::markable_100500399::Sentiment=True EmoExpression::markable_100500402::Sarcasm=false|*=True|EmoExpression::markable_100500402::EmoExpression=True|EmoExpression::markable_100500402::Intensity=medium|EmoExpression::markable_100500402::Uncertain=false|EmoExpression::markable_100500402::SubjectiveFact=false|EmoExpression::markable_100500402::Polarity=positive|Sentiment::markable_100500399::Sentiment=True gender=neut|*=True|Sentiment::markable_100500399::Sentiment=True Sentiment::markable_100500399::Sentiment=True case=nom|num=sg|Target::markable_100500400::Anaphref=empty|gender=fem|Target::markable_100500400::Preferred=false|Sentiment::markable_100500399::Sentiment=True|Target::markable_100500400::Target=True case=nom|gender=fem|num=sg|pos=True|Sentiment::markable_100500399::Sentiment=True
372317968002060288	positive	SPD wirft Bahr Klientelpolitik für Privatversicherer vor - Spiegel Online: SPD wirft Bahr Klientelpolitik für ... http://t.co/ekFlb5fLAZ	SPD werfen Bahr Klientelpolitik für Privatversicherer vor - Spiegel Online: SPD werfen Bahr Klientelpolitik für ... http://t.co/ekFlb5fLAZ	NE VVFIN NE NN APPR NN APPR $( NN NE NE VVFIN NE NN APPR $. NE	2/SB 0/-- 2/DA 2/OA 4/MNR 5/NK 2/SVP 7/-- 12/SB 11/PNC 9/NK 2/CJ 12/DA 12/OA 14/MNR 15/-- 0/--	case=nom|Source::markable_100500404::Source=True|gender=fem|Sentiment::markable_100500403::Intensity=medium|Sentiment::markable_100500403::Sentiment=True|Sentiment::markable_100500403::Sarcasm=false|num=sg|Source::markable_100500404::Anaphref=empty|Sentiment::markable_100500403::Polarity=positive mood=ind|EmoExpression::markable_100500406::Uncertain=false|EmoExpression::markable_100500406::Intensity=medium|EmoExpression::markable_100500406::EmoExpression=True|Sentiment::markable_100500403::Sentiment=True|pers=3|num=sg|tense=pres|EmoExpression::markable_100500406::Sarcasm=false|EmoExpression::markable_100500406::SubjectiveFact=false|EmoExpression::markable_100500406::Polarity=negative case=nom|num=sg|Target::markable_100500405::Target=True|Target::markable_100500405::Preferred=true|gender=fem|Target::markable_100500405::Anaphref=empty|Sentiment::markable_100500403::Sentiment=True case=nom|gender=fem|EmoExpression::markable_100500428::Sarcasm=false|Sentiment::markable_100500403::Sentiment=True|EmoExpression::markable_100500428::EmoExpression=True|EmoExpression::markable_100500428::Intensity=medium|EmoExpression::markable_100500428::Uncertain=false|num=sg|EmoExpression::markable_100500428::SubjectiveFact=false|EmoExpression::markable_100500428::Polarity=negative Sentiment::markable_100500403::Sentiment=True case=acc|gender=masc|num=pl|Sentiment::markable_100500403::Sentiment=True EmoExpression::markable_100500406::EmoExpression=True|Sentiment::markable_100500403::Sentiment=True _ case=acc|gender=masc|num=pl case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=ind case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg _ _ _
366945404564160512	positive	RT @deppentoeter: #BILD-Schlagzeile zum Thema "Warum wählen so viele Deutsche die Union?" #CDU #CSU http://t.co/T0iWjskAzm	RT @deppentoeter: #BILD-Schlagzeile zu Thema "Warum wählen so viele Deutsche die Union?" #CDU #CSU http://t.co/T0iWjskAzm	NE ADJA NN APPRART NN NN VVFIN ADV PIAT NN ART ADJA NN NN NE	2/SB 0/-- 7/SB 3/MNR 4/NK 5/NK 8/RE 10/MO 10/NK 0/-- 12/NK 10/AG 0/-- 13/NK 14/NK	case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg|pos=True case=nom|gender=masc|num=pl case=dat|gender=neut|num=sg case=dat|gender=neut|num=sg case=nom|gender=neut|num=sg Sentiment::markable_100500395::Sarcasm=false|Sentiment::markable_100500395::Polarity=positive|EmoExpression::markable_100500398::EmoExpression=True|EmoExpression::markable_100500398::SubjectiveFact=false|EmoExpression::markable_100500398::Polarity=positive|Sentiment::markable_100500395::Sentiment=True|EmoExpression::markable_100500398::Sarcasm=false|EmoExpression::markable_100500398::Uncertain=false|EmoExpression::markable_100500398::Intensity=medium|Sentiment::markable_100500395::Intensity=medium Sentiment::markable_100500395::Sentiment=True case=acc|num=pl|Source::markable_100500396::Source=True|Sentiment::markable_100500395::Sentiment=True|*=True|Source::markable_100500396::Anaphref=empty case=acc|*=True|num=pl|Source::markable_100500396::Source=True|Sentiment::markable_100500395::Sentiment=True case=acc|Target::markable_100500397::Anaphref=empty|num=pl|Target::markable_100500397::Preferred=true|Sentiment::markable_100500395::Sentiment=True|*=True|Target::markable_100500397::Target=True case=acc|*=True|num=pl case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg
366231672372473856	neutral	RT @Philip_Meinhold: Fools Garden, Roland Kaiser, Die Prinzen: Zum "Deutschlandfest" der #SPD gibt''s ein LineUp, wie für die Partei gemacht.	RT @Philip_Meinhold: Fools Garden, Roland Kaiser, die Prinzen: zu "Deutschlandfest" die #SPD gibt''s eine LineUp, wie für die Partei gemacht.	NE ADJA NN NE NE NE ART NN APPRART NN ART NN VVFIN ART NE KOKOM APPR ART NN NE	0/-- 1/UC 13/SB 6/PNC 6/PNC 3/NK 8/NK 13/OA 8/MNR 9/NK 12/NK 10/AG 0/-- 15/NK 13/SB 17/CM 13/MO 19/NK 17/NK 19/AG	case=nom|*=True|num=sg case=nom|*=True|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg case=gen|gender=fem|num=sg case=gen|gender=fem|num=sg pers=3|num=sg|tense=past|mood=ind case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _ _ case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg case=gen|*=True|num=sg
